"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.00528052805E+009, -4.82450301861E-001, +5.09686419775E-001
+4.00530053005E+009, -4.78608659889E-001, +5.13260260962E-001
+4.00532053205E+009, -4.74732185996E-001, +5.16875950651E-001
+4.00534053405E+009, -4.70878118060E-001, +5.20472868908E-001
+4.00536053605E+009, -4.66987629151E-001, +5.24059633104E-001
+4.00538053805E+009, -4.63073220098E-001, +5.27537870701E-001
+4.00540054005E+009, -4.59003878729E-001, +5.30930027078E-001
+4.00542054205E+009, -4.55047316290E-001, +5.34287610002E-001
+4.00544054405E+009, -4.51031817304E-001, +5.37862882576E-001
+4.00546054605E+009, -4.46993948061E-001, +5.41234688989E-001
+4.00548054805E+009, -4.42997880368E-001, +5.44667147259E-001
+4.00550055006E+009, -4.38823561537E-001, +5.48053725400E-001
+4.00552055206E+009, -4.34628899245E-001, +5.51272825679E-001
+4.00554055406E+009, -4.30484345998E-001, +5.54481582575E-001
+4.00556055606E+009, -4.26267469999E-001, +5.57664085852E-001
+4.00558055806E+009, -4.22064164991E-001, +5.60950347003E-001
+4.00560056006E+009, -4.17804513442E-001, +5.64183791002E-001
+4.00562056206E+009, -4.13602465102E-001, +5.67335974493E-001
+4.00564056406E+009, -4.09227512742E-001, +5.70336493469E-001
+4.00566056606E+009, -4.04940199700E-001, +5.73562399295E-001
+4.00568056806E+009, -4.00603677256E-001, +5.76486701369E-001
+4.00570057006E+009, -3.96163490889E-001, +5.79508670572E-001
+4.00572057206E+009, -3.91794307210E-001, +5.82468962032E-001
+4.00574057406E+009, -3.87403327968E-001, +5.85493923739E-001
+4.00576057606E+009, -3.82979858871E-001, +5.88399612072E-001
+4.00578057806E+009, -3.78593623320E-001, +5.91284727991E-001
+4.00580058006E+009, -3.74174962844E-001, +5.94104549592E-001
+4.00582058206E+009, -3.69632350759E-001, +5.96764058766E-001
+4.00584058406E+009, -3.65139367437E-001, +5.99633911750E-001
+4.00586058606E+009, -3.60576762882E-001, +6.02296301239E-001
+4.00588058806E+009, -3.56002552995E-001, +6.05112884308E-001
+4.00590059006E+009, -3.51528367074E-001, +6.07727149515E-001
+4.00592059206E+009, -3.46777095097E-001, +6.10386032461E-001
+4.00594059406E+009, -3.42152462351E-001, +6.13000211033E-001
+4.00596059606E+009, -3.37588635146E-001, +6.15533950285E-001
+4.00598059806E+009, -3.32863240053E-001, +6.18008449560E-001
+4.00600060006E+009, -3.28167847592E-001, +6.20597400810E-001
+4.00602060206E+009, -3.23428731514E-001, +6.23016107745E-001
+4.00604060406E+009, -3.18775553358E-001, +6.25525813643E-001
+4.00606060606E+009, -3.14035514176E-001, +6.27800532862E-001
+4.00608060806E+009, -3.09264782207E-001, +6.30177942581E-001
+4.00610061006E+009, -3.04440353358E-001, +6.32490447257E-001
+4.00612061206E+009, -2.99641849087E-001, +6.34914749783E-001
+4.00614061406E+009, -2.94837051746E-001, +6.37182387976E-001
+4.00616061606E+009, -2.89956806983E-001, +6.39390924260E-001
+4.00618061806E+009, -2.85126074550E-001, +6.41456075249E-001
+4.00620062006E+009, -2.80128495059E-001, +6.43529586027E-001
+4.00622062206E+009, -2.75355180391E-001, +6.45591197616E-001
+4.00624062406E+009, -2.70447752499E-001, +6.47685065355E-001
+4.00626062606E+009, -2.65468723021E-001, +6.49840283297E-001
+4.00628062806E+009, -2.60527302446E-001, +6.51845554150E-001
+4.00630063006E+009, -2.55569916487E-001, +6.53691378851E-001
+4.00632063206E+009, -2.50653826234E-001, +6.55590401155E-001
+4.00634063406E+009, -2.45601298281E-001, +6.57419498387E-001
+4.00636063606E+009, -2.40577830403E-001, +6.59301043810E-001
+4.00638063806E+009, -2.35565445510E-001, +6.61115440899E-001
+4.00640064006E+009, -2.30596289607E-001, +6.62931544186E-001
+4.00642064206E+009, -2.25561748280E-001, +6.64626676805E-001
+4.00644064406E+009, -2.20561953422E-001, +6.66212517000E-001
+4.00646064606E+009, -2.15442228848E-001, +6.67832421500E-001
+4.00648064806E+009, -2.10371862053E-001, +6.69425782448E-001
+4.00650065007E+009, -2.05184621872E-001, +6.70927827297E-001
+4.00652065207E+009, -2.00195240339E-001, +6.72459464112E-001
+4.00654065407E+009, -1.95040720360E-001, +6.73947988768E-001
+4.00656065607E+009, -1.89870130281E-001, +6.75347515972E-001
+4.00658065807E+009, -1.84676946804E-001, +6.76699147717E-001
+4.00660066007E+009, -1.79529425562E-001, +6.78114460629E-001
+4.00662066207E+009, -1.74246760130E-001, +6.79420453680E-001
+4.00664066407E+009, -1.69133152802E-001, +6.80676365397E-001
+4.00666066607E+009, -1.63975566832E-001, +6.82007892049E-001
+4.00668066807E+009, -1.58793323203E-001, +6.83243691736E-001
+4.00670067007E+009, -1.53519808413E-001, +6.84397097494E-001
+4.00672067207E+009, -1.48290510982E-001, +6.85377390418E-001
+4.00674067407E+009, -1.43065533411E-001, +6.86500293705E-001
+4.00676067607E+009, -1.37778383351E-001, +6.87543058372E-001
+4.00678067807E+009, -1.32554478231E-001, +6.88591541399E-001
+4.00680068007E+009, -1.27220321366E-001, +6.89582611263E-001
+4.00682068207E+009, -1.21905610155E-001, +6.90495778164E-001
+4.00684068407E+009, -1.16599620463E-001, +6.91305506891E-001
+4.00686068607E+009, -1.11365987910E-001, +6.92051284430E-001
+4.00688068807E+009, -1.05965985208E-001, +6.92854561709E-001
+4.00690069007E+009, -1.00640606923E-001, +6.93613039164E-001
+4.00692069207E+009, -9.53178185780E-002, +6.94391019370E-001
+4.00694069407E+009, -9.00711746256E-002, +6.94955424418E-001
+4.00696069607E+009, -8.46299027582E-002, +6.95465496826E-001
+4.00698069807E+009, -7.93192046765E-002, +6.96050422234E-001
+4.00700070007E+009, -7.40670733541E-002, +6.96566782699E-001
+4.00702070207E+009, -6.87179204430E-002, +6.96970410985E-001
+4.00704070407E+009, -6.32626455647E-002, +6.97462292510E-001
+4.00706070607E+009, -5.78823979382E-002, +6.97884578595E-001
+4.00708070807E+009, -5.24769792560E-002, +6.98219523264E-001
+4.00710071007E+009, -4.71214331902E-002, +6.98569400420E-001
+4.00712071207E+009, -4.17408006383E-002, +6.98798517757E-001
+4.00714071407E+009, -3.63859519878E-002, +6.98967583494E-001
+4.00716071607E+009, -3.10013358053E-002, +6.99180434042E-001
+4.00718071807E+009, -2.55455501718E-002, +6.99375539936E-001
+4.00720072007E+009, -2.01022537583E-002, +6.99397166845E-001
+4.00722072207E+009, -1.47498488126E-002, +6.99488350099E-001
+4.00724072407E+009, -9.23011409728E-003, +6.99293722425E-001
+4.00726072607E+009, -3.85359120157E-003, +6.99313818754E-001
+4.00728072807E+009, +1.66968540110E-003, +6.99242781366E-001
+4.00730073007E+009, +7.05046230387E-003, +6.99172065477E-001
+4.00732073207E+009, +1.25085544491E-002, +6.98961765685E-001
+4.00734073407E+009, +1.78563573633E-002, +6.98564622805E-001
+4.00736073607E+009, +2.33153776684E-002, +6.98357054495E-001
+4.00738073807E+009, +2.87842204523E-002, +6.98027201867E-001
+4.00740074007E+009, +3.42671772419E-002, +6.97616838352E-001
+4.00742074207E+009, +3.97056149226E-002, +6.97114935974E-001
+4.00744074407E+009, +4.51665106206E-002, +6.96689963297E-001
+4.00746074607E+009, +5.05674965099E-002, +6.96132068477E-001
+4.00748074807E+009, +5.60567625025E-002, +6.95599610174E-001
+4.00750075008E+009, +6.15003518866E-002, +6.94860394731E-001
+4.00752075208E+009, +6.69786852105E-002, +6.94179984339E-001
+4.00754075408E+009, +7.23936833360E-002, +6.93409994467E-001
+4.00756075608E+009, +7.77631983850E-002, +6.92622363811E-001
+4.00758075808E+009, +8.31932152154E-002, +6.91799636459E-001
+4.00760076008E+009, +8.86869363796E-002, +6.90912290260E-001
+4.00762076208E+009, +9.41882028735E-002, +6.89956314430E-001
+4.00764076408E+009, +9.96626355310E-002, +6.88942687371E-001
+4.00766076608E+009, +1.05103642166E-001, +6.87885837076E-001
+4.00768076808E+009, +1.10540981783E-001, +6.86619036694E-001
+4.00770077008E+009, +1.15990577682E-001, +6.85566547848E-001
+4.00772077208E+009, +1.21471437528E-001, +6.84322885494E-001
+4.00774077408E+009, +1.26891311832E-001, +6.83004133714E-001
+4.00776077608E+009, +1.32270481552E-001, +6.81539386566E-001
+4.00778077808E+009, +1.37677931816E-001, +6.80068880255E-001
+4.00780078008E+009, +1.43130343224E-001, +6.78555938454E-001
+4.00782078208E+009, +1.48486377367E-001, +6.77035459293E-001
+4.00784078408E+009, +1.53996970987E-001, +6.75443733649E-001
+4.00786078608E+009, +1.59396959161E-001, +6.73803013624E-001
+4.00788078808E+009, +1.64752322784E-001, +6.71970037504E-001
+4.00790079008E+009, +1.70032610806E-001, +6.69960740205E-001
+4.00792079208E+009, +1.75526963736E-001, +6.68115455543E-001
+4.00794079408E+009, +1.80803749398E-001, +6.66159299547E-001
+4.00796079608E+009, +1.86279080854E-001, +6.64101339587E-001
+4.00798079808E+009, +1.91620459465E-001, +6.61896222020E-001
+4.00800080008E+009, +1.96954834641E-001, +6.59591209804E-001
+4.00802080208E+009, +2.02276570216E-001, +6.57116615210E-001
+4.00804080408E+009, +2.07548280158E-001, +6.54721801654E-001
+4.00806080608E+009, +2.12836493233E-001, +6.52134325780E-001
+4.00808080808E+009, +2.18156702897E-001, +6.49451808615E-001
+4.00810081008E+009, +2.23455499746E-001, +6.46737628874E-001
+4.00812081208E+009, +2.28635208248E-001, +6.43801618468E-001
+4.00814081408E+009, +2.33847681294E-001, +6.40613171075E-001
+4.00816081608E+009, +2.38959610985E-001, +6.37382680821E-001
+4.00818081808E+009, +2.44117924624E-001, +6.33979632489E-001
+4.00820082008E+009, +2.49064533032E-001, +6.30508985312E-001
+4.00822082208E+009, +2.54190773933E-001, +6.26827209375E-001
+4.00824082408E+009, +2.59149412541E-001, +6.22873986725E-001
+4.00826082608E+009, +2.63985623571E-001, +6.18712405938E-001
+4.00828082808E+009, +2.68726530476E-001, +6.14275998355E-001
+4.00830083008E+009, +2.73345909126E-001, +6.09741723196E-001
+4.00832083208E+009, +2.77786563981E-001, +6.04872286761E-001
+4.00834083408E+009, +2.82039093369E-001, +5.99523454959E-001
+4.00836083608E+009, +2.86027307788E-001, +5.94088631786E-001
+4.00838083808E+009, +2.89696051394E-001, +5.88039606696E-001
