"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.00412041204E+009, +5.16536489582E-001, +4.77199381029E-001
+6.00414041404E+009, +5.20182709673E-001, +4.73182103308E-001
+6.00416041604E+009, +5.22932356353E-001, +4.68702700749E-001
+6.00418041804E+009, +5.27467673208E-001, +4.64728424820E-001
+6.00420042004E+009, +5.31567842040E-001, +4.60336133938E-001
+6.00422042204E+009, +5.36174146602E-001, +4.55936945514E-001
+6.00424042404E+009, +5.39859988320E-001, +4.51673081720E-001
+6.00426042604E+009, +5.43078544648E-001, +4.47267525308E-001
+6.00428042804E+009, +5.46148931686E-001, +4.42823573928E-001
+6.00430043004E+009, +5.49526968509E-001, +4.38360452535E-001
+6.00432043204E+009, +5.53755819117E-001, +4.33779953567E-001
+6.00434043404E+009, +5.57643252609E-001, +4.29244796656E-001
+6.00436043604E+009, +5.61742260163E-001, +4.24726348377E-001
+6.00438043804E+009, +5.64431768875E-001, +4.20021209756E-001
+6.00440044004E+009, +5.67952656156E-001, +4.15393488536E-001
+6.00442044204E+009, +5.70058109862E-001, +4.11001214437E-001
+6.00444044404E+009, +5.73904532946E-001, +4.06144546654E-001
+6.00446044604E+009, +5.77396418609E-001, +4.01507555844E-001
+6.00448044804E+009, +5.81511795314E-001, +3.96731076691E-001
+6.00450045005E+009, +5.84706362691E-001, +3.91968712326E-001
+6.00452045205E+009, +5.87641919101E-001, +3.87173208179E-001
+6.00454045405E+009, +5.89945693602E-001, +3.82577530957E-001
+6.00456045605E+009, +5.92593564809E-001, +3.77616170135E-001
+6.00458045805E+009, +5.96399590074E-001, +3.72666218178E-001
+6.00460046005E+009, +5.99634567351E-001, +3.67971774917E-001
+6.00462046205E+009, +6.03381235230E-001, +3.62973746699E-001
+6.00464046405E+009, +6.05739045785E-001, +3.58093593018E-001
+6.00466046605E+009, +6.08431931195E-001, +3.53041329285E-001
+6.00468046805E+009, +6.10502802368E-001, +3.48507881282E-001
+6.00470047005E+009, +6.13315420185E-001, +3.43447070268E-001
+6.00472047205E+009, +6.16505199137E-001, +3.38340754286E-001
+6.00474047405E+009, +6.19787791541E-001, +3.33207705024E-001
+6.00476047605E+009, +6.22603016338E-001, +3.28151969491E-001
+6.00478047805E+009, +6.25088760264E-001, +3.23162821949E-001
+6.00480048005E+009, +6.27052565043E-001, +3.18198428719E-001
+6.00482048205E+009, +6.28943850871E-001, +3.13254427026E-001
+6.00484048405E+009, +6.32183312850E-001, +3.07991869719E-001
+6.00486048605E+009, +6.35000470232E-001, +3.02892684777E-001
+6.00488048805E+009, +6.38248002970E-001, +2.97637147290E-001
+6.00490049005E+009, +6.40066945071E-001, +2.92364746420E-001
+6.00492049205E+009, +6.42290761546E-001, +2.87254774472E-001
+6.00494049405E+009, +6.43492778098E-001, +2.82481680268E-001
+6.00496049605E+009, +6.45930843220E-001, +2.77023711895E-001
+6.00498049805E+009, +6.48490156135E-001, +2.71906344875E-001
+6.00500050005E+009, +6.51331350711E-001, +2.66414371579E-001
+6.00502050205E+009, +6.53792598199E-001, +2.60908883061E-001
+6.00504050405E+009, +6.55223601234E-001, +2.55955014501E-001
+6.00506050605E+009, +6.56877949802E-001, +2.50862983175E-001
+6.00508050805E+009, +6.58248307060E-001, +2.45557287602E-001
+6.00510051005E+009, +6.60699026487E-001, +2.40056606334E-001
+6.00512051205E+009, +6.63094160346E-001, +2.34794910104E-001
+6.00514051405E+009, +6.65769598697E-001, +2.28993165170E-001
+6.00516051605E+009, +6.67104942865E-001, +2.23834103176E-001
+6.00518051805E+009, +6.68594962300E-001, +2.18546829565E-001
+6.00520052005E+009, +6.69582049487E-001, +2.13334947444E-001
+6.00522052205E+009, +6.71475737951E-001, +2.07850481970E-001
+6.00524052405E+009, +6.73581376356E-001, +2.02405860562E-001
+6.00526052605E+009, +6.75564461607E-001, +1.96753695409E-001
+6.00528052805E+009, +6.77579831075E-001, +1.91123044624E-001
+6.00530053005E+009, +6.78456730496E-001, +1.85978070601E-001
+6.00532053205E+009, +6.79479347481E-001, +1.80632673741E-001
+6.00534053405E+009, +6.80110221840E-001, +1.75382871357E-001
+6.00536053605E+009, +6.82144458548E-001, +1.69689733076E-001
+6.00538053805E+009, +6.83724284173E-001, +1.63999380193E-001
+6.00540054005E+009, +6.85950628182E-001, +1.58015123818E-001
+6.00542054205E+009, +6.86607559927E-001, +1.52737807263E-001
+6.00544054405E+009, +6.87687334179E-001, +1.47365845870E-001
+6.00546054605E+009, +6.87924845459E-001, +1.42244502836E-001
+6.00548054805E+009, +6.89236824389E-001, +1.36642487034E-001
+6.00550055006E+009, +6.90802356479E-001, +1.30731410301E-001
+6.00552055206E+009, +6.92111136990E-001, +1.24996788935E-001
+6.00554055406E+009, +6.93565812145E-001, +1.19174897929E-001
+6.00556055606E+009, +6.93883964255E-001, +1.13960160789E-001
+6.00558055806E+009, +6.94636888012E-001, +1.08401143613E-001
+6.00560056006E+009, +6.94780157778E-001, +1.03272783608E-001
+6.00562056206E+009, +6.96048974196E-001, +9.74558309908E-002
+6.00564056406E+009, +6.96967695030E-001, +9.17910931054E-002
+6.00566056606E+009, +6.98405213498E-001, +8.56582409609E-002
+6.00568056806E+009, +6.98799608612E-001, +8.01022520933E-002
+6.00570057006E+009, +6.99101257188E-001, +7.49012986259E-002
+6.00572057206E+009, +6.99044633665E-001, +6.95725058232E-002
+6.00574057406E+009, +6.99406160293E-001, +6.40316622192E-002
+6.00576057606E+009, +7.00305608687E-001, +5.81839448131E-002
+6.00578057806E+009, +7.00826089612E-001, +5.26155874288E-002
+6.00580058006E+009, +7.01954286372E-001, +4.63609238260E-002
+6.00582058206E+009, +7.01834757762E-001, +4.09106570453E-002
+6.00584058406E+009, +7.02166035659E-001, +3.55663030018E-002
+6.00586058606E+009, +7.01717273925E-001, +3.01822583725E-002
+6.00588058806E+009, +7.02179149990E-001, +2.44108538190E-002
+6.00590059006E+009, +7.02527784186E-001, +1.87121246884E-002
+6.00592059206E+009, +7.03207031049E-001, +1.25001886807E-002
+6.00594059406E+009, +7.03392010120E-001, +6.88284869684E-003
+6.00596059606E+009, +7.03210310690E-001, +1.42818717932E-003
+6.00598059806E+009, +7.02612456294E-001, -3.60159367098E-003
+6.00600060006E+009, +7.02000045078E-001, -9.10168891429E-003
+6.00602060206E+009, +7.02482329064E-001, -1.51673113358E-002
+6.00604060406E+009, +7.02633437791E-001, -2.10390430719E-002
+6.00606060606E+009, +7.03185944667E-001, -2.73241985251E-002
+6.00608060806E+009, +7.02157113941E-001, -3.22471577910E-002
+6.00610061006E+009, +7.01777962638E-001, -3.77536040810E-002
+6.00612061206E+009, +7.00620266010E-001, -4.27139897352E-002
+6.00614061406E+009, +7.00472850521E-001, -4.87882020650E-002
+6.00616061606E+009, +7.00477384960E-001, -5.45548305566E-002
+6.00618061806E+009, +7.00696754975E-001, -6.08316905711E-002
+6.00620062006E+009, +7.00227517999E-001, -6.63762042205E-002
+6.00622062206E+009, +6.99305414788E-001, -7.18821798991E-002
+6.00624062406E+009, +6.98268405241E-001, -7.69528144224E-002
+6.00626062606E+009, +6.96969113097E-001, -8.19675521365E-002
+6.00628062806E+009, +6.96845571538E-001, -8.80963853515E-002
+6.00630063006E+009, +6.96258612572E-001, -9.36510466856E-002
+6.00632063206E+009, +6.96142477100E-001, -9.99742404821E-002
+6.00634063406E+009, +6.94898327039E-001, -1.05116537840E-001
+6.00636063606E+009, +6.93823338514E-001, -1.10450113648E-001
+6.00638063806E+009, +6.92253813351E-001, -1.15326652933E-001
+6.00640064006E+009, +6.91643089213E-001, -1.21181674016E-001
+6.00642064206E+009, +6.90768526082E-001, -1.26928701049E-001
+6.00644064406E+009, +6.90353543104E-001, -1.33097080993E-001
+6.00646064606E+009, +6.89313434513E-001, -1.38709793298E-001
+6.00648064806E+009, +6.87878968982E-001, -1.43719432844E-001
+6.00650065007E+009, +6.86179293664E-001, -1.48750887536E-001
+6.00652065207E+009, +6.84677816440E-001, -1.53838857986E-001
+6.00654065407E+009, +6.83959690379E-001, -1.59864598654E-001
+6.00656065607E+009, +6.82656716058E-001, -1.65521971686E-001
+6.00658065807E+009, +6.81897351058E-001, -1.71737312666E-001
+6.00660066007E+009, +6.80212962627E-001, -1.76646935981E-001
+6.00662066207E+009, +6.78620373586E-001, -1.81940568462E-001
+6.00664066407E+009, +6.76483043005E-001, -1.86623170988E-001
+6.00666066607E+009, +6.75165754738E-001, -1.92144730792E-001
+6.00668066807E+009, +6.73838542457E-001, -1.97896588409E-001
+6.00670067007E+009, +6.72515793239E-001, -2.03854425863E-001
+6.00672067207E+009, +6.71167564530E-001, -2.09444306960E-001
+6.00674067407E+009, +6.69006655458E-001, -2.14244965728E-001
+6.00676067607E+009, +6.67194392769E-001, -2.19512312601E-001
+6.00678067807E+009, +6.64906727085E-001, -2.24009047453E-001
+6.00680068007E+009, +6.63386429475E-001, -2.29910759302E-001
+6.00682068207E+009, +6.61650768486E-001, -2.35310572157E-001
+6.00684068407E+009, +6.60251948223E-001, -2.41406833582E-001
+6.00686068607E+009, +6.58117682800E-001, -2.46298493002E-001
+6.00688068807E+009, +6.55911435752E-001, -2.51374101637E-001
+6.00690069007E+009, +6.53421831071E-001, -2.55728033309E-001
+6.00692069207E+009, +6.51373963300E-001, -2.61193340198E-001
+6.00694069407E+009, +6.49461738874E-001, -2.66705729323E-001
+6.00696069607E+009, +6.47561347514E-001, -2.72426870663E-001
+6.00698069807E+009, +6.45758335511E-001, -2.78025601252E-001
+6.00700070007E+009, +6.43129987831E-001, -2.82433829357E-001
+6.00702070207E+009, +6.40602716942E-001, -2.87112696787E-001
+6.00704070407E+009, +6.37874737223E-001, -2.91704731359E-001
+6.00706070607E+009, +6.35990512811E-001, -2.97404160460E-001
+6.00708070807E+009, +6.33806685933E-001, -3.02681793680E-001
+6.00710071007E+009, +6.31679434073E-001, -3.08533908463E-001
