smurf_band,smurf_chan,smurf_freq,vna_freq,design_freq,index,mux_band,pad,mux_posn,biasline,pol,freq,det_row,det_col,rhomb,opt,det_x,det_y
6.0,123.0,5165.784,5165.784,5067.61928571429,25.0,7.0,33.0,22.0,6.0,A,150,3.0,10.0,C,1.0,9.070022,-48.549346
6.0,315.0,5169.05,5169.05,5071.36071428571,27.0,7.0,41.0,22.0,6.0,A,150,11.0,11.0,C,1.0,-30.679978,-53.139281
6.0,379.0,5169.66,5169.66,5073.231428571429,28.0,7.0,45.0,22.0,6.0,A,150,9.0,11.0,C,1.0,-20.079978,-53.139281
6.0,443.0,5170.484,5170.484,5075.102142857139,29.0,7.0,49.0,22.0,6.0,A,150,7.0,11.0,C,1.0,-9.479978000000001,-53.139281
6.0,7.0,5174.08,5174.08,5078.843571428571,31.0,7.0,57.0,22.0,6.0,A,150,3.0,11.0,C,1.0,11.720021999999998,-53.139281
6.0,263.0,5177.378,5177.378,5080.71428571429,32.0,7.0,61.0,22.0,6.0,A,150,1.0,11.0,C,1.0,22.320022,-53.139281
6.0,327.0,5179.364,5179.364,5084.71428571429,33.0,7.0,0.0,22.0,10.0,A,90,9.0,4.0,C,1.0,-38.629977999999994,-21.009738999999996
6.0,39.0,5181.248,5181.248,5086.585,34.0,7.0,4.0,22.0,10.0,A,90,9.0,2.0,C,1.0,-43.929978,-11.829868999999999
6.0,295.0,5185.55,5185.55,5088.45571428571,35.0,7.0,8.0,22.0,10.0,A,90,9.0,0.0,C,1.0,-49.229977999999996,-2.65
6.0,359.0,5186.33,5186.33,5090.3264285714295,36.0,7.0,12.0,22.0,10.0,B,90,8.0,11.0,C,1.0,-14.779978000000002,-53.139281
6.0,423.0,5188.258,5188.258,5092.19714285714,37.0,7.0,16.0,22.0,10.0,B,90,8.0,9.0,C,1.0,-20.079978,-43.959412
6.0,487.0,5189.116,5189.116,5094.067857142861,38.0,7.0,20.0,22.0,10.0,B,90,8.0,7.0,C,1.0,-25.379977999999998,-34.779542
6.0,279.0,5195.156,5195.156,5099.68,41.0,7.0,32.0,22.0,9.0,B,150,3.0,10.0,C,1.0,9.070022,-48.549346
6.0,343.0,5198.89,5198.89,5101.5507142857105,42.0,7.0,36.0,22.0,9.0,B,150,1.0,10.0,C,1.0,19.670022,-48.549346
6.0,55.0,5200.338,5200.338,5103.421428571429,43.0,7.0,40.0,22.0,9.0,B,150,11.0,11.0,C,1.0,-30.679978,-53.139281
6.0,311.0,5205.024,5205.024,5105.29214285714,44.0,7.0,44.0,22.0,9.0,B,150,9.0,11.0,C,1.0,-20.079978,-53.139281
6.0,375.0,5206.314,5206.314,5107.16285714286,45.0,7.0,48.0,22.0,9.0,B,150,7.0,11.0,C,1.0,-9.479978000000001,-53.139281
6.0,439.0,5207.814,5207.814,5109.033571428571,46.0,7.0,52.0,22.0,9.0,B,150,5.0,11.0,C,1.0,1.1200219999999999,-53.139281
6.0,15.0,5211.416,5211.416,5110.9042857142895,47.0,7.0,56.0,22.0,9.0,B,150,3.0,11.0,C,1.0,11.720021999999998,-53.139281
6.0,271.0,5216.016,5216.016,5120.238571428571,51.0,7.0,6.0,22.0,10.0,A,90,9.0,1.0,C,1.0,-46.579978,-7.239935
6.0,47.0,5220.446,5220.446,5123.98,53.0,7.0,14.0,22.0,10.0,B,90,8.0,10.0,C,1.0,-17.429978,-48.549346
6.0,111.0,5222.4,5222.4,5125.850714285711,54.0,7.0,18.0,22.0,10.0,B,90,8.0,8.0,C,1.0,-22.729978,-39.369476999999996
6.0,351.0,5236.676,5236.676,5133.33357142857,58.0,7.0,34.0,22.0,9.0,B,150,2.0,10.0,C,1.0,14.370021999999999,-48.549346
6.0,415.0,5237.674,5237.674,5135.20428571429,59.0,7.0,38.0,22.0,9.0,B,150,0.0,10.0,C,1.0,24.970022,-48.549346
6.0,63.0,5240.792,5240.792,5137.075,60.0,7.0,42.0,22.0,9.0,B,150,10.0,11.0,C,1.0,-25.379977999999998,-53.139281
6.0,127.0,5241.618,5241.618,5138.94571428571,61.0,7.0,46.0,22.0,9.0,B,150,8.0,11.0,C,1.0,-14.779978000000002,-53.139281
6.0,191.0,5242.556,5242.556,5140.816428571429,62.0,7.0,50.0,22.0,9.0,B,150,6.0,11.0,C,1.0,-4.179978,-53.139281
6.0,319.0,5243.332,5243.332,5142.687142857139,63.0,7.0,54.0,22.0,9.0,B,150,4.0,11.0,C,1.0,6.420022,-53.139281
6.0,383.0,5245.68,5245.68,5144.5578571428605,64.0,7.0,58.0,22.0,9.0,B,150,2.0,11.0,C,1.0,17.020022,-53.139281
6.0,0.0,5249.772,5249.772,5146.428571428571,65.0,7.0,62.0,22.0,9.0,B,150,0.0,11.0,C,1.0,27.620022000000002,-53.139281
6.0,256.0,5256.718,5256.718,5154.29928571429,1.0,8.0,3.0,21.0,6.0,A,150,6.0,5.0,C,1.0,-20.079978,-25.599673
6.0,32.0,5261.016,5261.016,5156.17,2.0,8.0,7.0,21.0,6.0,A,150,4.0,5.0,C,1.0,-9.479978000000001,-25.599673
6.0,288.0,5265.038,5265.038,5158.04071428571,3.0,8.0,11.0,21.0,6.0,A,150,2.0,5.0,C,1.0,1.1200219999999999,-25.599673
6.0,352.0,5266.492,5266.492,5159.9114285714295,4.0,8.0,15.0,21.0,6.0,A,150,0.0,5.0,C,1.0,11.720021999999998,-25.599673
6.0,16.0,5266.992,5266.992,5161.78214285714,5.0,8.0,19.0,21.0,6.0,A,150,10.0,6.0,C,1.0,-38.629977999999994,-30.189607999999996
6.0,80.0,5269.622,5269.622,5163.652857142861,6.0,8.0,23.0,21.0,6.0,A,150,8.0,6.0,C,1.0,-28.029978,-30.189607999999996
6.0,272.0,5272.112,5272.112,5165.523571428571,7.0,8.0,27.0,21.0,6.0,A,150,6.0,6.0,C,1.0,-17.429978,-30.189607999999996
6.0,336.0,5273.728,5273.728,5167.394285714289,8.0,8.0,31.0,21.0,6.0,A,150,4.0,6.0,C,1.0,-6.829978,-30.189607999999996
6.0,400.0,5274.766,5274.766,5169.265,9.0,8.0,35.0,21.0,6.0,A,150,2.0,6.0,C,1.0,3.770022,-30.189607999999996
6.0,464.0,5275.732,5275.732,5171.1357142857105,10.0,8.0,39.0,21.0,6.0,A,150,0.0,6.0,C,1.0,14.370021999999999,-30.189607999999996
6.0,48.0,5279.85,5279.85,5176.74785714286,13.0,8.0,51.0,21.0,6.0,A,150,6.0,7.0,C,1.0,-14.779978000000002,-34.779542
6.0,304.0,5281.52,5281.52,5180.4892857142895,15.0,8.0,59.0,21.0,6.0,A,150,2.0,7.0,C,1.0,6.420022,-34.779542
6.0,368.0,5284.384,5284.384,5182.36,16.0,8.0,63.0,21.0,6.0,A,150,0.0,7.0,C,1.0,17.020022,-34.779542
6.0,8.0,5289.086,5289.086,5186.08214285714,17.0,8.0,1.0,21.0,6.0,A,150,7.0,5.0,C,1.0,-25.379977999999998,-25.599673
6.0,264.0,5291.392,5291.392,5187.95285714286,18.0,8.0,5.0,21.0,6.0,A,150,5.0,5.0,C,1.0,-14.779978000000002,-25.599673
6.0,328.0,5295.202,5295.202,5189.823571428571,19.0,8.0,9.0,21.0,6.0,A,150,3.0,5.0,C,1.0,-4.179978,-25.599673
6.0,40.0,5299.914,5299.914,5191.694285714289,20.0,8.0,13.0,21.0,6.0,A,150,1.0,5.0,C,1.0,6.420022,-25.599673
6.0,24.0,5306.386,5306.386,5195.43571428572,22.0,8.0,21.0,21.0,6.0,A,150,9.0,6.0,C,1.0,-33.329978,-30.189607999999996
6.0,88.0,5308.076,5308.076,5201.04785714286,25.0,8.0,33.0,21.0,6.0,A,150,3.0,6.0,C,1.0,-1.5299779999999998,-30.189607999999996
6.0,152.0,5309.818,5309.818,5202.91857142857,26.0,8.0,37.0,21.0,6.0,A,150,1.0,6.0,C,1.0,9.070022,-30.189607999999996
6.0,280.0,5311.108,5311.108,5204.78928571429,27.0,8.0,41.0,21.0,6.0,A,150,11.0,7.0,C,1.0,-41.27997799999999,-34.779542
6.0,344.0,5312.956,5312.956,5206.66,28.0,8.0,45.0,21.0,6.0,A,150,9.0,7.0,C,1.0,-30.679978,-34.779542
6.0,408.0,5314.694,5314.694,5210.401428571429,30.0,8.0,53.0,21.0,6.0,A,150,5.0,7.0,C,1.0,-9.479978000000001,-34.779542
6.0,56.0,5316.92,5316.92,5212.272142857139,31.0,8.0,57.0,21.0,6.0,A,150,3.0,7.0,C,1.0,1.1200219999999999,-34.779542
6.0,120.0,5317.58,5317.58,5214.1428571428605,32.0,8.0,61.0,21.0,6.0,A,150,1.0,7.0,C,1.0,11.720021999999998,-34.779542
6.0,4.0,5325.34,5325.34,5218.1428571428605,33.0,8.0,0.0,21.0,9.0,B,150,7.0,5.0,C,1.0,-25.379977999999998,-25.599673
6.0,260.0,5330.144,5330.144,5220.013571428571,34.0,8.0,4.0,21.0,9.0,B,150,5.0,5.0,C,1.0,-14.779978000000002,-25.599673
6.0,324.0,5332.382,5332.382,5221.88428571429,35.0,8.0,8.0,21.0,9.0,B,150,3.0,5.0,C,1.0,-4.179978,-25.599673
6.0,36.0,5335.458,5335.458,5223.755,36.0,8.0,12.0,21.0,9.0,B,150,1.0,5.0,C,1.0,6.420022,-25.599673
6.0,100.0,5336.936,5336.936,5225.62571428572,37.0,8.0,16.0,21.0,9.0,B,150,11.0,6.0,C,1.0,-43.929978,-30.189607999999996
6.0,292.0,5339.388,5339.388,5227.4964285714295,38.0,8.0,20.0,21.0,9.0,B,150,9.0,6.0,C,1.0,-33.329978,-30.189607999999996
6.0,356.0,5342.388,5342.388,5231.237857142861,40.0,8.0,28.0,21.0,9.0,B,150,5.0,6.0,C,1.0,-12.129978000000001,-30.189607999999996
6.0,20.0,5344.802,5344.802,5233.108571428571,41.0,8.0,32.0,21.0,9.0,B,150,3.0,6.0,C,1.0,-1.5299779999999998,-30.189607999999996
6.0,84.0,5346.268,5346.268,5234.979285714289,42.0,8.0,36.0,21.0,9.0,B,150,1.0,6.0,C,1.0,9.070022,-30.189607999999996
6.0,276.0,5350.322,5350.322,5242.46214285714,46.0,8.0,52.0,21.0,9.0,B,150,5.0,7.0,C,1.0,-9.479978000000001,-34.779542
6.0,340.0,5351.862,5351.862,5244.33285714286,47.0,8.0,56.0,21.0,9.0,B,150,3.0,7.0,C,1.0,1.1200219999999999,-34.779542
6.0,404.0,5353.112,5353.112,5246.203571428571,48.0,8.0,60.0,21.0,9.0,B,150,1.0,7.0,C,1.0,11.720021999999998,-34.779542
6.0,12.0,5363.266,5363.266,5251.796428571429,50.0,8.0,2.0,21.0,9.0,B,150,6.0,5.0,C,1.0,-20.079978,-25.599673
6.0,76.0,5367.594,5367.594,5253.66714285714,51.0,8.0,6.0,21.0,9.0,B,150,4.0,5.0,C,1.0,-9.479978000000001,-25.599673
6.0,268.0,5368.576,5368.576,5255.53785714286,52.0,8.0,10.0,21.0,9.0,B,150,2.0,5.0,C,1.0,1.1200219999999999,-25.599673
6.0,332.0,5370.382,5370.382,5257.408571428571,53.0,8.0,14.0,21.0,9.0,B,150,0.0,5.0,C,1.0,11.720021999999998,-25.599673
6.0,44.0,5375.65,5375.65,5263.020714285711,56.0,8.0,26.0,21.0,9.0,B,150,6.0,6.0,C,1.0,-17.429978,-30.189607999999996
6.0,300.0,5378.682,5378.682,5264.891428571429,57.0,8.0,30.0,21.0,9.0,B,150,4.0,6.0,C,1.0,-6.829978,-30.189607999999996
6.0,28.0,5385.784,5385.784,5274.245,62.0,8.0,50.0,21.0,9.0,B,150,6.0,7.0,C,1.0,-14.779978000000002,-34.779542
6.0,284.0,5387.136,5387.136,5276.11571428571,63.0,8.0,54.0,21.0,9.0,B,150,4.0,7.0,C,1.0,-4.179978,-34.779542
6.0,348.0,5388.064,5388.064,5277.986428571429,64.0,8.0,58.0,21.0,9.0,B,150,2.0,7.0,C,1.0,6.420022,-34.779542
7.0,295.0,5686.008,5686.008,5590.3264285714295,3.0,11.0,11.0,15.0,6.0,A,150,6.0,0.0,C,1.0,-33.329978,-2.65
7.0,359.0,5688.996,5688.996,5592.19714285714,4.0,11.0,15.0,15.0,6.0,A,150,4.0,0.0,C,1.0,-22.729978,-2.65
7.0,23.0,5690.038,5690.038,5594.067857142861,5.0,11.0,19.0,15.0,6.0,A,150,2.0,0.0,C,1.0,-12.129978000000001,-2.65
7.0,87.0,5692.234,5692.234,5595.938571428571,6.0,11.0,23.0,15.0,6.0,A,150,0.0,0.0,C,1.0,-1.5299779999999998,-2.65
7.0,151.0,5694.174,5694.174,5597.809285714289,7.0,11.0,27.0,15.0,6.0,A,150,10.0,1.0,C,1.0,-51.879977999999994,-7.239935
7.0,279.0,5696.162,5696.162,5599.68,8.0,11.0,31.0,15.0,6.0,A,150,8.0,1.0,C,1.0,-41.27997799999999,-7.239935
7.0,55.0,5703.838,5703.838,5609.033571428571,13.0,11.0,51.0,15.0,6.0,A,150,10.0,2.0,C,1.0,-49.229977999999996,-11.829868999999999
7.0,311.0,5707.604,5707.604,5610.9042857142895,14.0,11.0,55.0,15.0,6.0,A,150,8.0,2.0,C,1.0,-38.629977999999994,-11.829868999999999
7.0,15.0,5709.71,5709.71,5612.775,15.0,11.0,59.0,15.0,6.0,A,150,6.0,2.0,C,1.0,-28.029978,-11.829868999999999
7.0,79.0,5713.34,5713.34,5614.645714285711,16.0,11.0,63.0,15.0,6.0,A,150,4.0,2.0,C,1.0,-17.429978,-11.829868999999999
7.0,271.0,5718.552,5718.552,5623.98,20.0,11.0,13.0,15.0,6.0,A,150,5.0,0.0,C,1.0,-28.029978,-2.65
7.0,47.0,5719.17,5719.17,5625.850714285711,21.0,11.0,17.0,15.0,6.0,A,150,3.0,0.0,C,1.0,-17.429978,-2.65
7.0,111.0,5721.864,5721.864,5627.721428571429,22.0,11.0,21.0,15.0,6.0,A,150,1.0,0.0,C,1.0,-6.829978,-2.65
7.0,303.0,5724.002,5724.002,5629.592142857139,23.0,11.0,25.0,15.0,6.0,A,150,11.0,1.0,C,1.0,-57.179978,-7.239935
7.0,367.0,5725.37,5725.37,5631.46285714286,24.0,11.0,29.0,15.0,6.0,A,150,9.0,1.0,C,1.0,-46.579978,-7.239935
7.0,431.0,5727.9,5727.9,5633.33357142857,25.0,11.0,33.0,15.0,6.0,A,150,7.0,1.0,C,1.0,-35.979977999999996,-7.239935
7.0,31.0,5729.236,5729.236,5635.20428571429,26.0,11.0,37.0,15.0,6.0,A,150,5.0,1.0,C,1.0,-25.379977999999998,-7.239935
7.0,287.0,5735.322,5735.322,5640.816428571429,29.0,11.0,49.0,15.0,6.0,A,150,11.0,2.0,C,1.0,-54.52997799999999,-11.829868999999999
7.0,351.0,5737.982,5737.982,5642.687142857139,30.0,11.0,53.0,15.0,6.0,A,150,9.0,2.0,C,1.0,-43.929978,-11.829868999999999
7.0,63.0,5740.698,5740.698,5644.5578571428605,31.0,11.0,57.0,15.0,6.0,A,150,7.0,2.0,C,1.0,-33.329978,-11.829868999999999
7.0,319.0,5743.888,5743.888,5646.428571428571,32.0,11.0,61.0,15.0,6.0,A,150,5.0,2.0,C,1.0,-22.729978,-11.829868999999999
7.0,0.0,5750.884,5750.884,5652.428571428571,33.0,11.0,0.0,15.0,9.0,B,150,11.0,0.0,C,1.0,-59.829978,-2.65
7.0,32.0,5758.734,5758.734,5663.652857142861,39.0,11.0,24.0,15.0,9.0,B,150,11.0,1.0,C,1.0,-57.179978,-7.239935
7.0,96.0,5759.716,5759.716,5665.523571428571,40.0,11.0,28.0,15.0,9.0,B,150,9.0,1.0,C,1.0,-46.579978,-7.239935
7.0,160.0,5761.826,5761.826,5667.394285714289,41.0,11.0,32.0,15.0,9.0,B,150,7.0,1.0,C,1.0,-35.979977999999996,-7.239935
7.0,272.0,5774.394,5774.394,5678.618571428571,47.0,11.0,56.0,15.0,9.0,B,150,7.0,2.0,C,1.0,-33.329978,-11.829868999999999
7.0,48.0,5777.752,5777.752,5680.4892857142895,48.0,11.0,60.0,15.0,9.0,B,150,5.0,2.0,C,1.0,-22.729978,-11.829868999999999
7.0,8.0,5788.15,5788.15,5691.694285714289,53.0,11.0,14.0,15.0,9.0,B,150,4.0,0.0,C,1.0,-22.729978,-2.65
7.0,264.0,5794.266,5794.266,5699.177142857139,57.0,11.0,30.0,15.0,9.0,B,150,8.0,1.0,C,1.0,-41.27997799999999,-7.239935
7.0,40.0,5795.87,5795.87,5701.04785714286,58.0,11.0,34.0,15.0,9.0,B,150,6.0,1.0,C,1.0,-30.679978,-7.239935
7.0,104.0,5799.508,5799.508,5704.78928571429,60.0,11.0,42.0,15.0,9.0,B,150,2.0,1.0,C,1.0,-9.479978000000001,-7.239935
7.0,296.0,5804.176,5804.176,5723.755,3.0,12.0,11.0,20.0,6.0,A,150,6.0,8.0,C,1.0,-12.129978000000001,-39.369476999999996
7.0,24.0,5807.676,5807.676,5727.4964285714295,5.0,12.0,19.0,20.0,6.0,A,150,2.0,8.0,C,1.0,9.070022,-39.369476999999996
7.0,88.0,5808.864,5808.864,5729.36714285714,6.0,12.0,23.0,20.0,6.0,A,150,0.0,8.0,C,1.0,19.670022,-39.369476999999996
7.0,280.0,5811.682,5811.682,5734.979285714289,9.0,12.0,35.0,20.0,6.0,A,150,6.0,9.0,C,1.0,-9.479978000000001,-43.959412
7.0,344.0,5812.818,5812.818,5736.85,10.0,12.0,39.0,20.0,6.0,A,150,4.0,9.0,C,1.0,1.1200219999999999,-43.959412
7.0,312.0,5823.43,5823.43,5753.66714285714,18.0,12.0,5.0,20.0,6.0,A,150,9.0,8.0,C,1.0,-28.029978,-39.369476999999996
7.0,292.0,5840.778,5840.778,5774.245,29.0,12.0,49.0,20.0,6.0,A,150,11.0,10.0,C,1.0,-33.329978,-48.549346
7.0,276.0,5849.838,5849.838,5777.986428571429,31.0,12.0,57.0,20.0,6.0,A,150,7.0,10.0,C,1.0,-12.129978000000001,-48.549346
7.0,340.0,5851.636,5851.636,5779.8571428571395,32.0,12.0,61.0,20.0,6.0,A,150,5.0,10.0,C,1.0,-1.5299779999999998,-48.549346
7.0,268.0,5869.848,5869.848,5791.46928571429,36.0,12.0,12.0,20.0,9.0,B,150,5.0,8.0,C,1.0,-6.829978,-39.369476999999996
7.0,44.0,5874.67,5874.67,5795.21071428571,38.0,12.0,20.0,20.0,9.0,B,150,1.0,8.0,C,1.0,14.370021999999999,-39.369476999999996
7.0,108.0,5876.28,5876.28,5797.08142857143,39.0,12.0,24.0,20.0,9.0,B,150,11.0,9.0,C,1.0,-35.979977999999996,-43.959412
7.0,300.0,5878.664,5878.664,5800.822857142861,41.0,12.0,32.0,20.0,9.0,B,150,7.0,9.0,C,1.0,-14.779978000000002,-43.959412
7.0,364.0,5879.398,5879.398,5802.693571428571,42.0,12.0,36.0,20.0,9.0,B,150,5.0,9.0,C,1.0,-4.179978,-43.959412
7.0,428.0,5880.884,5880.884,5804.564285714289,43.0,12.0,40.0,20.0,9.0,B,150,3.0,9.0,C,1.0,6.420022,-43.959412
7.0,28.0,5883.496,5883.496,5806.435,44.0,12.0,44.0,20.0,9.0,B,150,1.0,9.0,C,1.0,17.020022,-43.959412
7.0,60.0,5895.094,5895.094,5810.176428571429,46.0,12.0,52.0,20.0,9.0,B,150,9.0,10.0,C,1.0,-22.729978,-48.549346
7.0,2.0,5905.71,5905.71,5819.5107142857105,50.0,12.0,2.0,20.0,9.0,B,150,10.0,8.0,C,1.0,-33.329978,-39.369476999999996
7.0,258.0,5908.354,5908.354,5821.381428571429,51.0,12.0,6.0,20.0,9.0,B,150,8.0,8.0,C,1.0,-22.729978,-39.369476999999996
7.0,322.0,5909.766,5909.766,5823.25214285714,52.0,12.0,10.0,20.0,9.0,B,150,6.0,8.0,C,1.0,-12.129978000000001,-39.369476999999996
7.0,34.0,5914.492,5914.492,5832.605714285711,57.0,12.0,30.0,20.0,9.0,B,150,8.0,9.0,C,1.0,-20.079978,-43.959412
7.0,290.0,5916.198,5916.198,5834.476428571429,58.0,12.0,34.0,20.0,9.0,B,150,6.0,9.0,C,1.0,-9.479978000000001,-43.959412
7.0,354.0,5917.868,5917.868,5838.21785714286,60.0,12.0,42.0,20.0,9.0,B,150,2.0,9.0,C,1.0,11.720021999999998,-43.959412
7.0,418.0,5918.852,5918.852,5840.0885714285705,61.0,12.0,46.0,20.0,9.0,B,150,0.0,9.0,C,1.0,22.320022,-43.959412
7.0,18.0,5921.694,5921.694,5843.83,63.0,12.0,54.0,20.0,9.0,B,150,8.0,10.0,C,1.0,-17.429978,-48.549346
7.0,50.0,5930.392,5930.392,5855.312857142861,2.0,13.0,7.0,14.0,6.0,A,150,0.0,2.0,C,1.0,3.770022,-11.829868999999999
7.0,114.0,5932.672,5932.672,5857.183571428571,3.0,13.0,11.0,14.0,6.0,A,150,10.0,3.0,C,1.0,-46.579978,-16.419804
7.0,266.0,5944.898,5944.898,5864.66642857143,7.0,13.0,27.0,14.0,6.0,A,150,2.0,3.0,C,1.0,-4.179978,-16.419804
7.0,330.0,5946.012,5946.012,5866.53714285714,8.0,13.0,31.0,14.0,6.0,A,150,0.0,3.0,C,1.0,6.420022,-16.419804
7.0,394.0,5948.608,5948.608,5868.407857142861,9.0,13.0,35.0,14.0,6.0,A,150,10.0,4.0,C,1.0,-43.929978,-21.009738999999996
7.0,42.0,5949.906,5949.906,5870.278571428571,10.0,13.0,39.0,14.0,6.0,A,150,8.0,4.0,C,1.0,-33.329978,-21.009738999999996
7.0,106.0,5950.87,5950.87,5872.149285714289,11.0,13.0,43.0,14.0,6.0,A,150,6.0,4.0,C,1.0,-22.729978,-21.009738999999996
7.0,170.0,5951.63,5951.63,5874.02,12.0,13.0,47.0,14.0,6.0,A,150,4.0,4.0,C,1.0,-12.129978000000001,-21.009738999999996
7.0,298.0,5954.86,5954.86,5875.890714285711,13.0,13.0,51.0,14.0,6.0,A,150,2.0,4.0,C,1.0,-1.5299779999999998,-21.009738999999996
7.0,26.0,5961.118,5961.118,5887.09571428572,18.0,13.0,5.0,14.0,6.0,A,150,1.0,2.0,C,1.0,-1.5299779999999998,-11.829868999999999
7.0,282.0,5964.092,5964.092,5890.83714285714,20.0,13.0,13.0,14.0,6.0,A,150,9.0,3.0,C,1.0,-41.27997799999999,-16.419804
7.0,346.0,5966.296,5966.296,5892.70785714286,21.0,13.0,17.0,14.0,6.0,A,150,7.0,3.0,C,1.0,-30.679978,-16.419804
7.0,58.0,5968.96,5968.96,5894.578571428571,22.0,13.0,21.0,14.0,6.0,A,150,5.0,3.0,C,1.0,-20.079978,-16.419804
7.0,122.0,5969.544,5969.544,5896.4492857142895,23.0,13.0,25.0,14.0,6.0,A,150,3.0,3.0,C,1.0,-9.479978000000001,-16.419804
7.0,186.0,5972.922,5972.922,5900.19071428572,25.0,13.0,33.0,14.0,6.0,A,150,11.0,4.0,C,1.0,-49.229977999999996,-21.009738999999996
7.0,314.0,5974.172,5974.172,5905.80285714286,28.0,13.0,45.0,14.0,6.0,A,150,5.0,4.0,C,1.0,-17.429978,-21.009738999999996
7.0,378.0,5976.56,5976.56,5907.6735714285705,29.0,13.0,49.0,14.0,6.0,A,150,3.0,4.0,C,1.0,-6.829978,-21.009738999999996
7.0,442.0,5977.364,5977.364,5909.54428571429,30.0,13.0,53.0,14.0,6.0,A,150,1.0,4.0,C,1.0,3.770022,-21.009738999999996
7.0,38.0,5988.236,5988.236,5919.28571428572,33.0,13.0,0.0,14.0,9.0,B,150,3.0,2.0,C,1.0,-12.129978000000001,-11.829868999999999
7.0,22.0,5997.478,5997.478,5928.63928571429,38.0,13.0,20.0,14.0,9.0,B,150,5.0,3.0,C,1.0,-20.079978,-16.419804
0.0,317.0,4090.326,4090.326,4020.87071428571,1.0,0.0,3.0,13.0,5.0,A,90,4.0,11.0,A,1.0,-49.229977999999996,21.009738999999996
0.0,381.0,4092.96,4092.96,4022.741428571431,2.0,0.0,7.0,13.0,5.0,A,90,4.0,9.0,A,1.0,-38.629977999999994,21.009738999999996
0.0,3.0,4095.05,4095.05,4024.61214285714,3.0,0.0,11.0,13.0,5.0,A,90,4.0,7.0,A,1.0,-28.029978,21.009738999999996
0.0,67.0,4096.766,4096.766,4026.4828571428598,4.0,0.0,15.0,13.0,5.0,A,90,4.0,5.0,A,1.0,-17.429978,21.009738999999996
0.0,259.0,4100.066,4100.066,4028.3535714285695,5.0,0.0,19.0,13.0,5.0,A,90,4.0,3.0,A,1.0,-6.829978,21.009738999999996
0.0,323.0,4102.642,4102.642,4030.2242857142896,6.0,0.0,23.0,13.0,5.0,A,90,4.0,1.0,A,1.0,3.770022,21.009738999999996
0.0,35.0,4107.138,4107.138,4033.9657142857104,8.0,0.0,31.0,13.0,5.0,B,90,3.0,10.0,A,1.0,-46.579978,16.419804
0.0,291.0,4109.036,4109.036,4035.8364285714306,9.0,0.0,35.0,13.0,5.0,B,90,3.0,8.0,A,1.0,-35.979977999999996,16.419804
0.0,355.0,4109.85,4109.85,4037.70714285714,10.0,0.0,39.0,13.0,5.0,B,90,3.0,6.0,A,1.0,-25.379977999999998,16.419804
0.0,419.0,4110.268,4110.268,4039.57785714286,11.0,0.0,43.0,13.0,5.0,B,90,3.0,4.0,A,1.0,-14.779978000000002,16.419804
0.0,483.0,4111.058,4111.058,4045.19,14.0,0.0,55.0,13.0,5.0,A,90,2.0,10.0,A,1.0,-49.229977999999996,11.829868999999999
0.0,275.0,4122.162,4122.162,4052.65357142857,17.0,0.0,1.0,13.0,5.0,B,90,5.0,0.0,A,1.0,11.720021999999998,25.599673
0.0,51.0,4124.262,4124.262,4054.52428571429,18.0,0.0,5.0,13.0,5.0,A,90,4.0,10.0,A,1.0,-43.929978,21.009738999999996
0.0,115.0,4126.394,4126.394,4056.395,19.0,0.0,9.0,13.0,5.0,A,90,4.0,8.0,A,1.0,-33.329978,21.009738999999996
0.0,307.0,4128.668,4128.668,4058.26571428571,20.0,0.0,13.0,13.0,5.0,A,90,4.0,6.0,A,1.0,-22.729978,21.009738999999996
0.0,371.0,4131.374,4131.374,4060.13642857143,21.0,0.0,17.0,13.0,5.0,A,90,4.0,4.0,A,1.0,-12.129978000000001,21.009738999999996
0.0,11.0,4133.84,4133.84,4062.00714285714,22.0,0.0,21.0,13.0,5.0,A,90,4.0,2.0,A,1.0,-1.5299779999999998,21.009738999999996
0.0,75.0,4136.506,4136.506,4063.8778571428597,23.0,0.0,25.0,13.0,5.0,A,90,4.0,0.0,A,1.0,9.070022,21.009738999999996
0.0,267.0,4138.904,4138.904,4065.7485714285704,24.0,0.0,29.0,13.0,5.0,B,90,3.0,11.0,A,1.0,-51.879977999999994,16.419804
0.0,331.0,4141.228,4141.228,4067.6192857142896,25.0,0.0,33.0,13.0,5.0,B,90,3.0,9.0,A,1.0,-41.27997799999999,16.419804
0.0,43.0,4142.816,4142.816,4071.3607142857104,27.0,0.0,41.0,13.0,5.0,B,90,3.0,5.0,A,1.0,-20.079978,16.419804
0.0,107.0,4143.76,4143.76,4075.1021428571403,29.0,0.0,49.0,13.0,5.0,B,90,3.0,1.0,A,1.0,1.1200219999999999,16.419804
0.0,59.0,4164.178,4164.178,4086.585,34.0,0.0,4.0,13.0,2.0,B,90,4.0,11.0,A,1.0,-49.229977999999996,21.009738999999996
0.0,315.0,4166.384,4166.384,4088.45571428571,35.0,0.0,8.0,13.0,2.0,B,90,4.0,9.0,A,1.0,-38.629977999999994,21.009738999999996
0.0,379.0,4168.572,4168.572,4090.32642857143,36.0,0.0,12.0,13.0,2.0,B,90,4.0,7.0,A,1.0,-28.029978,21.009738999999996
0.0,7.0,4171.156,4171.156,4092.19714285714,37.0,0.0,16.0,13.0,2.0,B,90,4.0,5.0,A,1.0,-17.429978,21.009738999999996
