smurf_band,smurf_chan,smurf_freq,vna_freq,design_freq,index,mux_band,pad,mux_posn,biasline,pol,freq,det_row,det_col,rhomb,opt,det_x,det_y
1.0,216.0,4814.4,4814.4,4819.5107142857105,50.0,5.0,2.0,20.0,7.0,B,150,10.0,4.0,B,1.0,40.159956,-27.539607999999998
1.0,472.0,4816.31,4816.31,4821.381428571429,51.0,5.0,6.0,20.0,7.0,B,150,8.0,4.0,B,1.0,34.859956,-18.359738999999998
1.0,312.0,4818.078,4818.078,4823.25214285714,52.0,5.0,10.0,20.0,7.0,B,150,6.0,4.0,B,1.0,29.559956000000003,-9.179869
1.0,184.0,4819.894,4819.894,4825.12285714286,53.0,5.0,14.0,20.0,7.0,B,150,4.0,4.0,B,1.0,24.259956000000003,0.0
1.0,120.0,4821.532,4821.532,4826.993571428571,54.0,5.0,18.0,20.0,7.0,B,150,2.0,4.0,B,1.0,18.959956000000002,9.179869
1.0,376.0,4823.228,4823.228,4828.8642857142895,55.0,5.0,22.0,20.0,7.0,B,150,0.0,4.0,B,1.0,13.659956,18.359738999999998
1.0,248.0,4824.804,4824.804,4830.735,56.0,5.0,26.0,20.0,7.0,B,150,10.0,5.0,B,1.0,42.809956,-22.949672999999997
1.0,4.0,4826.806,4826.806,4832.605714285711,57.0,5.0,30.0,20.0,7.0,B,150,8.0,5.0,B,1.0,37.509955999999995,-13.769803999999999
1.0,132.0,4828.622,4828.622,4834.476428571429,58.0,5.0,34.0,20.0,7.0,B,150,6.0,5.0,B,1.0,32.209956000000005,-4.5899350000000005
1.0,388.0,4830.336,4830.336,4836.347142857139,59.0,5.0,38.0,20.0,7.0,B,150,4.0,5.0,B,1.0,26.909956,4.5899350000000005
1.0,68.0,4832.02,4832.02,4838.21785714286,60.0,5.0,42.0,20.0,7.0,B,150,2.0,5.0,B,1.0,21.609956,13.769803999999999
1.0,196.0,4833.814,4833.814,4840.0885714285705,61.0,5.0,46.0,20.0,7.0,B,150,0.0,5.0,B,1.0,16.309956,22.949672999999997
1.0,452.0,4835.744,4835.744,4841.95928571429,62.0,5.0,50.0,20.0,7.0,B,150,10.0,6.0,B,1.0,45.459956,-18.359738999999998
1.0,164.0,4838.596,4838.596,4843.83,63.0,5.0,54.0,20.0,7.0,B,150,8.0,6.0,B,1.0,40.159956,-9.179869
1.0,100.0,4841.106,4841.106,4845.70071428571,64.0,5.0,58.0,20.0,7.0,B,150,6.0,6.0,B,1.0,34.859956,0.0
1.0,228.0,4843.268,4843.268,4847.571428571429,65.0,5.0,62.0,20.0,7.0,B,150,4.0,6.0,B,1.0,29.559956000000003,9.179869
2.0,281.0,5001.732,5001.732,5020.87071428571,1.0,7.0,3.0,19.0,6.0,A,150,2.0,6.0,B,1.0,24.259956000000003,18.359738999999998
2.0,153.0,5002.68,5002.68,5022.741428571429,2.0,7.0,7.0,19.0,6.0,A,150,0.0,6.0,B,1.0,18.959956000000002,27.539607999999998
2.0,409.0,5003.624,5003.624,5024.61214285714,3.0,7.0,11.0,19.0,6.0,A,150,10.0,7.0,B,1.0,48.109956,-13.769803999999999
2.0,345.0,5006.3,5006.3,5026.482857142861,4.0,7.0,15.0,19.0,6.0,A,150,8.0,7.0,B,1.0,42.809956,-4.5899350000000005
2.0,217.0,5007.906,5007.906,5028.353571428571,5.0,7.0,19.0,19.0,6.0,A,150,6.0,7.0,B,1.0,37.509955999999995,4.5899350000000005
2.0,57.0,5009.552,5009.552,5030.22428571429,6.0,7.0,23.0,19.0,6.0,A,150,4.0,7.0,B,1.0,32.209956000000005,13.769803999999999
2.0,313.0,5011.33,5011.33,5032.095,7.0,7.0,27.0,19.0,6.0,A,150,2.0,7.0,B,1.0,26.909956,22.949672999999997
2.0,441.0,5014.008,5014.008,5033.96571428571,8.0,7.0,31.0,19.0,6.0,A,150,0.0,7.0,B,1.0,21.609956,32.129542
2.0,377.0,5015.434,5015.434,5035.83642857143,9.0,7.0,35.0,19.0,6.0,A,150,10.0,8.0,B,1.0,50.759955999999995,-9.179869
2.0,249.0,5016.872,5016.872,5037.70714285714,10.0,7.0,39.0,19.0,6.0,A,150,8.0,8.0,B,1.0,45.459956,0.0
2.0,505.0,5018.494,5018.494,5039.57785714286,11.0,7.0,43.0,19.0,6.0,A,150,6.0,8.0,B,1.0,40.159956,9.179869
2.0,261.0,5020.306,5020.306,5041.448571428571,12.0,7.0,47.0,19.0,6.0,A,150,4.0,8.0,B,1.0,34.859956,18.359738999999998
2.0,389.0,5023.558,5023.558,5045.19,14.0,7.0,55.0,19.0,6.0,A,150,0.0,8.0,B,1.0,24.259956000000003,36.719477
2.0,325.0,5025.38,5025.38,5047.060714285711,15.0,7.0,59.0,19.0,6.0,A,150,10.0,9.0,B,1.0,53.409956,-4.5899350000000005
2.0,197.0,5027.394,5027.394,5048.931428571429,16.0,7.0,63.0,19.0,6.0,A,150,8.0,9.0,B,1.0,48.109956,4.5899350000000005
2.0,101.0,5034.006,5034.006,5054.524285714289,18.0,7.0,5.0,19.0,6.0,A,150,1.0,6.0,B,1.0,21.609956,22.949672999999997
2.0,357.0,5035.048,5035.048,5056.395,19.0,7.0,9.0,19.0,6.0,A,150,11.0,7.0,B,1.0,50.759955999999995,-18.359738999999998
2.0,485.0,5037.586,5037.586,5058.265714285711,20.0,7.0,13.0,19.0,6.0,A,150,9.0,7.0,B,1.0,45.459956,-9.179869
2.0,277.0,5039.534,5039.534,5060.136428571429,21.0,7.0,17.0,19.0,6.0,A,150,7.0,7.0,B,1.0,40.159956,0.0
2.0,149.0,5040.972,5040.972,5062.00714285714,22.0,7.0,21.0,19.0,6.0,A,150,5.0,7.0,B,1.0,34.859956,9.179869
2.0,405.0,5042.976,5042.976,5063.87785714286,23.0,7.0,25.0,19.0,6.0,A,150,3.0,7.0,B,1.0,29.559956000000003,18.359738999999998
2.0,213.0,5045.412,5045.412,5065.74857142857,24.0,7.0,29.0,19.0,6.0,A,150,1.0,7.0,B,1.0,24.259956000000003,27.539607999999998
2.0,469.0,5047.286,5047.286,5067.61928571429,25.0,7.0,33.0,19.0,6.0,A,150,11.0,8.0,B,1.0,53.409956,-13.769803999999999
2.0,53.0,5048.334,5048.334,5069.49,26.0,7.0,37.0,19.0,6.0,A,150,9.0,8.0,B,1.0,48.109956,-4.5899350000000005
2.0,309.0,5050.05,5050.05,5071.36071428571,27.0,7.0,41.0,19.0,6.0,A,150,7.0,8.0,B,1.0,42.809956,4.5899350000000005
2.0,437.0,5051.95,5051.95,5073.231428571429,28.0,7.0,45.0,19.0,6.0,A,150,5.0,8.0,B,1.0,37.509955999999995,13.769803999999999
2.0,117.0,5053.552,5053.552,5075.102142857139,29.0,7.0,49.0,19.0,6.0,A,150,3.0,8.0,B,1.0,32.209956000000005,22.949672999999997
2.0,245.0,5055.272,5055.272,5076.97285714286,30.0,7.0,53.0,19.0,6.0,A,150,1.0,8.0,B,1.0,26.909956,32.129542
2.0,501.0,5056.872,5056.872,5078.843571428571,31.0,7.0,57.0,19.0,6.0,A,150,11.0,9.0,B,1.0,56.059956,-9.179869
2.0,269.0,5058.81,5058.81,5080.71428571429,32.0,7.0,61.0,19.0,6.0,A,150,9.0,9.0,B,1.0,50.759955999999995,0.0
2.0,45.0,5067.082,5067.082,5084.71428571429,33.0,7.0,0.0,19.0,6.0,B,150,3.0,6.0,B,1.0,26.909956,13.769803999999999
2.0,301.0,5069.166,5069.166,5086.585,34.0,7.0,4.0,19.0,6.0,B,150,1.0,6.0,B,1.0,21.609956,22.949672999999997
2.0,429.0,5071.138,5071.138,5088.45571428571,35.0,7.0,8.0,19.0,6.0,B,150,11.0,7.0,B,1.0,50.759955999999995,-18.359738999999998
2.0,365.0,5073.204,5073.204,5090.3264285714295,36.0,7.0,12.0,19.0,6.0,B,150,9.0,7.0,B,1.0,45.459956,-9.179869
2.0,237.0,5074.538,5074.538,5092.19714285714,37.0,7.0,16.0,19.0,6.0,B,150,7.0,7.0,B,1.0,40.159956,0.0
2.0,493.0,5076.348,5076.348,5094.067857142861,38.0,7.0,20.0,19.0,6.0,B,150,5.0,7.0,B,1.0,34.859956,9.179869
2.0,285.0,5078.15,5078.15,5095.938571428571,39.0,7.0,24.0,19.0,6.0,B,150,3.0,7.0,B,1.0,29.559956000000003,18.359738999999998
2.0,157.0,5079.838,5079.838,5097.809285714289,40.0,7.0,28.0,19.0,6.0,B,150,1.0,7.0,B,1.0,24.259956000000003,27.539607999999998
2.0,93.0,5082.13,5082.13,5099.68,41.0,7.0,32.0,19.0,6.0,B,150,11.0,8.0,B,1.0,53.409956,-13.769803999999999
2.0,221.0,5083.882,5083.882,5101.5507142857105,42.0,7.0,36.0,19.0,6.0,B,150,9.0,8.0,B,1.0,48.109956,-4.5899350000000005
2.0,477.0,5085.954,5085.954,5103.421428571429,43.0,7.0,40.0,19.0,6.0,B,150,7.0,8.0,B,1.0,42.809956,4.5899350000000005
2.0,317.0,5087.812,5087.812,5105.29214285714,44.0,7.0,44.0,19.0,6.0,B,150,5.0,8.0,B,1.0,37.509955999999995,13.769803999999999
2.0,189.0,5089.512,5089.512,5107.16285714286,45.0,7.0,48.0,19.0,6.0,B,150,3.0,8.0,B,1.0,32.209956000000005,22.949672999999997
2.0,125.0,5091.462,5091.462,5109.033571428571,46.0,7.0,52.0,19.0,6.0,B,150,1.0,8.0,B,1.0,26.909956,32.129542
2.0,381.0,5093.148,5093.148,5110.9042857142895,47.0,7.0,56.0,19.0,6.0,B,150,11.0,9.0,B,1.0,56.059956,-9.179869
2.0,3.0,5095.976,5095.976,5112.775,48.0,7.0,60.0,19.0,6.0,B,150,9.0,9.0,B,1.0,50.759955999999995,0.0
2.0,67.0,5101.018,5101.018,5118.36785714286,50.0,7.0,2.0,19.0,6.0,B,150,2.0,6.0,B,1.0,24.259956000000003,18.359738999999998
2.0,323.0,5102.372,5102.372,5120.238571428571,51.0,7.0,6.0,19.0,6.0,B,150,0.0,6.0,B,1.0,18.959956000000002,27.539607999999998
2.0,35.0,5105.508,5105.508,5123.98,53.0,7.0,14.0,19.0,6.0,B,150,8.0,7.0,B,1.0,42.809956,-4.5899350000000005
2.0,291.0,5106.762,5106.762,5125.850714285711,54.0,7.0,18.0,19.0,6.0,B,150,6.0,7.0,B,1.0,37.509955999999995,4.5899350000000005
2.0,163.0,5108.274,5108.274,5127.721428571429,55.0,7.0,22.0,19.0,6.0,B,150,4.0,7.0,B,1.0,32.209956000000005,13.769803999999999
2.0,99.0,5110.27,5110.27,5129.592142857139,56.0,7.0,26.0,19.0,6.0,B,150,2.0,7.0,B,1.0,26.909956,22.949672999999997
2.0,355.0,5112.07,5112.07,5131.46285714286,57.0,7.0,30.0,19.0,6.0,B,150,0.0,7.0,B,1.0,21.609956,32.129542
2.0,483.0,5114.166,5114.166,5133.33357142857,58.0,7.0,34.0,19.0,6.0,B,150,10.0,8.0,B,1.0,50.759955999999995,-9.179869
2.0,19.0,5115.424,5115.424,5135.20428571429,59.0,7.0,38.0,19.0,6.0,B,150,8.0,8.0,B,1.0,45.459956,0.0
2.0,147.0,5117.98,5117.98,5137.075,60.0,7.0,42.0,19.0,6.0,B,150,6.0,8.0,B,1.0,40.159956,9.179869
2.0,403.0,5119.762,5119.762,5138.94571428571,61.0,7.0,46.0,19.0,6.0,B,150,4.0,8.0,B,1.0,34.859956,18.359738999999998
2.0,339.0,5121.758,5121.758,5140.816428571429,62.0,7.0,50.0,19.0,6.0,B,150,2.0,8.0,B,1.0,29.559956000000003,27.539607999999998
2.0,467.0,5123.602,5123.602,5142.687142857139,63.0,7.0,54.0,19.0,6.0,B,150,0.0,8.0,B,1.0,24.259956000000003,36.719477
2.0,51.0,5125.528,5125.528,5144.5578571428605,64.0,7.0,58.0,19.0,6.0,B,150,10.0,9.0,B,1.0,53.409956,-4.5899350000000005
2.0,179.0,5127.31,5127.31,5146.428571428571,65.0,7.0,62.0,19.0,6.0,B,150,8.0,9.0,B,1.0,48.109956,4.5899350000000005
2.0,455.0,5182.104,5182.104,5154.29928571429,1.0,8.0,3.0,18.0,6.0,A,150,6.0,9.0,B,1.0,42.809956,13.769803999999999
2.0,295.0,5183.444,5183.444,5156.17,2.0,8.0,7.0,18.0,6.0,A,150,4.0,9.0,B,1.0,37.509955999999995,22.949672999999997
2.0,167.0,5185.18,5185.18,5158.04071428571,3.0,8.0,11.0,18.0,6.0,A,150,2.0,9.0,B,1.0,32.209956000000005,32.129542
2.0,103.0,5187.166,5187.166,5159.9114285714295,4.0,8.0,15.0,18.0,6.0,A,150,0.0,9.0,B,1.0,26.909956,41.309412
2.0,231.0,5189.452,5189.452,5161.78214285714,5.0,8.0,19.0,18.0,6.0,A,150,10.0,10.0,B,1.0,56.059956,0.0
2.0,487.0,5191.484,5191.484,5163.652857142861,6.0,8.0,23.0,18.0,6.0,A,150,8.0,10.0,B,1.0,50.759955999999995,9.179869
2.0,279.0,5194.162,5194.162,5165.523571428571,7.0,8.0,27.0,18.0,6.0,A,150,6.0,10.0,B,1.0,45.459956,18.359738999999998
2.0,343.0,5197.816,5197.816,5167.394285714289,8.0,8.0,31.0,18.0,6.0,A,150,4.0,10.0,B,1.0,40.159956,27.539607999999998
2.0,55.0,5202.344,5202.344,5173.006428571429,11.0,8.0,43.0,18.0,6.0,A,150,10.0,11.0,B,1.0,58.709956,4.5899350000000005
2.0,183.0,5204.138,5204.138,5174.87714285714,12.0,8.0,47.0,18.0,6.0,A,150,8.0,11.0,B,1.0,53.409956,13.769803999999999
2.0,439.0,5205.468,5205.468,5176.74785714286,13.0,8.0,51.0,18.0,6.0,A,150,6.0,11.0,B,1.0,48.109956,22.949672999999997
2.0,119.0,5207.012,5207.012,5178.618571428571,14.0,8.0,55.0,18.0,6.0,A,150,4.0,11.0,B,1.0,42.809956,32.129542
2.0,247.0,5209.73,5209.73,5180.4892857142895,15.0,8.0,59.0,18.0,6.0,A,150,2.0,11.0,B,1.0,37.509955999999995,41.309412
2.0,503.0,5210.296,5210.296,5182.36,16.0,8.0,63.0,18.0,6.0,A,150,0.0,11.0,B,1.0,32.209956000000005,50.489281
2.0,143.0,5214.286,5214.286,5186.08214285714,17.0,8.0,1.0,18.0,6.0,A,150,7.0,9.0,B,1.0,45.459956,9.179869
2.0,335.0,5217.078,5217.078,5187.95285714286,18.0,8.0,5.0,18.0,6.0,A,150,5.0,9.0,B,1.0,40.159956,18.359738999999998
2.0,207.0,5219.188,5219.188,5189.823571428571,19.0,8.0,9.0,18.0,6.0,A,150,3.0,9.0,B,1.0,34.859956,27.539607999999998
2.0,47.0,5221.17,5221.17,5191.694285714289,20.0,8.0,13.0,18.0,6.0,A,150,1.0,9.0,B,1.0,29.559956000000003,36.719477
2.0,175.0,5223.548,5223.548,5193.565,21.0,8.0,17.0,18.0,6.0,A,150,11.0,10.0,B,1.0,58.709956,-4.5899350000000005
2.0,111.0,5225.746,5225.746,5195.43571428572,22.0,8.0,21.0,18.0,6.0,A,150,9.0,10.0,B,1.0,53.409956,4.5899350000000005
2.0,495.0,5229.536,5229.536,5197.306428571429,23.0,8.0,25.0,18.0,6.0,A,150,7.0,10.0,B,1.0,48.109956,13.769803999999999
2.0,287.0,5231.57,5231.57,5199.177142857139,24.0,8.0,29.0,18.0,6.0,A,150,5.0,10.0,B,1.0,42.809956,22.949672999999997
2.0,415.0,5234.496,5234.496,5202.91857142857,26.0,8.0,37.0,18.0,6.0,A,150,1.0,10.0,B,1.0,32.209956000000005,41.309412
2.0,95.0,5236.028,5236.028,5204.78928571429,27.0,8.0,41.0,18.0,6.0,A,150,11.0,11.0,B,1.0,61.359956,0.0
2.0,223.0,5237.634,5237.634,5206.66,28.0,8.0,45.0,18.0,6.0,A,150,9.0,11.0,B,1.0,56.059956,9.179869
2.0,319.0,5241.036,5241.036,5210.401428571429,30.0,8.0,53.0,18.0,6.0,A,150,5.0,11.0,B,1.0,45.459956,27.539607999999998
2.0,447.0,5244.172,5244.172,5212.272142857139,31.0,8.0,57.0,18.0,6.0,A,150,3.0,11.0,B,1.0,40.159956,36.719477
2.0,511.0,5248.202,5248.202,5218.1428571428605,33.0,8.0,0.0,18.0,6.0,B,150,7.0,9.0,B,1.0,45.459956,9.179869
2.0,0.0,5250.184,5250.184,5220.013571428571,34.0,8.0,4.0,18.0,6.0,B,150,5.0,9.0,B,1.0,40.159956,18.359738999999998
2.0,128.0,5252.232,5252.232,5221.88428571429,35.0,8.0,8.0,18.0,6.0,B,150,3.0,9.0,B,1.0,34.859956,27.539607999999998
2.0,64.0,5254.296,5254.296,5223.755,36.0,8.0,12.0,18.0,6.0,B,150,1.0,9.0,B,1.0,29.559956000000003,36.719477
2.0,192.0,5256.742,5256.742,5225.62571428572,37.0,8.0,16.0,18.0,6.0,B,150,11.0,10.0,B,1.0,58.709956,-4.5899350000000005
2.0,288.0,5261.262,5261.262,5229.36714285714,39.0,8.0,24.0,18.0,6.0,B,150,7.0,10.0,B,1.0,48.109956,13.769803999999999
2.0,416.0,5263.65,5263.65,5231.237857142861,40.0,8.0,28.0,18.0,6.0,B,150,5.0,10.0,B,1.0,42.809956,22.949672999999997
2.0,352.0,5265.878,5265.878,5233.108571428571,41.0,8.0,32.0,18.0,6.0,B,150,3.0,10.0,B,1.0,37.509955999999995,32.129542
2.0,480.0,5267.86,5267.86,5234.979285714289,42.0,8.0,36.0,18.0,6.0,B,150,1.0,10.0,B,1.0,32.209956000000005,41.309412
2.0,272.0,5269.962,5269.962,5236.85,43.0,8.0,40.0,18.0,6.0,B,150,11.0,11.0,B,1.0,61.359956,0.0
2.0,144.0,5271.508,5271.508,5238.72071428572,44.0,8.0,44.0,18.0,6.0,B,150,9.0,11.0,B,1.0,56.059956,9.179869
2.0,208.0,5275.93,5275.93,5242.46214285714,46.0,8.0,52.0,18.0,6.0,B,150,5.0,11.0,B,1.0,45.459956,27.539607999999998
2.0,464.0,5278.018,5278.018,5244.33285714286,47.0,8.0,56.0,18.0,6.0,B,150,3.0,11.0,B,1.0,40.159956,36.719477
2.0,432.0,5282.52,5282.52,5251.796428571429,50.0,8.0,2.0,18.0,6.0,B,150,6.0,9.0,B,1.0,42.809956,13.769803999999999
2.0,112.0,5283.882,5283.882,5253.66714285714,51.0,8.0,6.0,18.0,6.0,B,150,4.0,9.0,B,1.0,37.509955999999995,22.949672999999997
2.0,240.0,5286.508,5286.508,5255.53785714286,52.0,8.0,10.0,18.0,6.0,B,150,2.0,9.0,B,1.0,32.209956000000005,32.129542
2.0,136.0,5290.99,5290.99,5259.2792857142895,54.0,8.0,18.0,18.0,6.0,B,150,10.0,10.0,B,1.0,56.059956,0.0
2.0,72.0,5293.178,5293.178,5261.15,55.0,8.0,22.0,18.0,6.0,B,150,8.0,10.0,B,1.0,50.759955999999995,9.179869
2.0,200.0,5295.778,5295.778,5263.020714285711,56.0,8.0,26.0,18.0,6.0,B,150,6.0,10.0,B,1.0,45.459956,18.359738999999998
2.0,40.0,5297.81,5297.81,5264.891428571429,57.0,8.0,30.0,18.0,6.0,B,150,4.0,10.0,B,1.0,40.159956,27.539607999999998
2.0,168.0,5300.046,5300.046,5266.762142857139,58.0,8.0,34.0,18.0,6.0,B,150,2.0,10.0,B,1.0,34.859956,36.719477
2.0,424.0,5301.934,5301.934,5268.63285714286,59.0,8.0,38.0,18.0,6.0,B,150,0.0,10.0,B,1.0,29.559956000000003,45.899345999999994
2.0,360.0,5303.896,5303.896,5270.5035714285705,60.0,8.0,42.0,18.0,6.0,B,150,10.0,11.0,B,1.0,58.709956,4.5899350000000005
2.0,232.0,5305.462,5305.462,5272.37428571429,61.0,8.0,46.0,18.0,6.0,B,150,8.0,11.0,B,1.0,53.409956,13.769803999999999
2.0,24.0,5307.464,5307.464,5274.245,62.0,8.0,50.0,18.0,6.0,B,150,6.0,11.0,B,1.0,48.109956,22.949672999999997
2.0,152.0,5310.348,5310.348,5277.986428571429,64.0,8.0,58.0,18.0,6.0,B,150,2.0,11.0,B,1.0,37.509955999999995,41.309412
2.0,408.0,5310.846,5310.846,5279.8571428571395,65.0,8.0,62.0,18.0,6.0,B,150,0.0,11.0,B,1.0,32.209956000000005,50.489281
2.0,88.0,5312.298,5312.298,5289.598571428571,2.0,9.0,7.0,22.0,8.0,A,90,0.0,6.0,C,1.0,14.370021999999999,-30.189607999999996
2.0,216.0,5314.91,5314.91,5293.34,4.0,9.0,15.0,22.0,8.0,A,90,0.0,2.0,C,1.0,3.770022,-11.829868999999999
2.0,56.0,5316.608,5316.608,5295.21071428571,5.0,9.0,19.0,22.0,8.0,A,90,0.0,0.0,C,1.0,-1.5299779999999998,-2.65
2.0,248.0,5324.202,5324.202,5302.693571428571,9.0,9.0,35.0,22.0,7.0,A,150,10.0,0.0,B,1.0,29.559956000000003,-45.899345999999994
2.0,4.0,5326.424,5326.424,5304.564285714289,10.0,9.0,39.0,22.0,7.0,A,150,8.0,0.0,B,1.0,24.259956000000003,-36.719477
2.0,260.0,5328.434,5328.434,5306.435,11.0,9.0,43.0,22.0,7.0,A,150,6.0,0.0,B,1.0,18.959956000000002,-27.539607999999998
2.0,388.0,5329.832,5329.832,5308.305714285711,12.0,9.0,47.0,22.0,7.0,A,150,4.0,0.0,B,1.0,13.659956,-18.359738999999998
2.0,324.0,5332.848,5332.848,5310.176428571429,13.0,9.0,51.0,22.0,7.0,A,150,2.0,0.0,B,1.0,8.359956,-9.179869
2.0,196.0,5333.528,5333.528,5312.04714285714,14.0,9.0,55.0,22.0,7.0,A,150,0.0,0.0,B,1.0,3.0599559999999997,0.0
2.0,452.0,5335.596,5335.596,5313.91785714286,15.0,9.0,59.0,22.0,7.0,A,150,10.0,1.0,B,1.0,32.209956000000005,-41.309412
2.0,36.0,5336.868,5336.868,5315.78857142857,16.0,9.0,63.0,22.0,7.0,A,150,8.0,1.0,B,1.0,26.909956,-32.129542
2.0,228.0,5343.072,5343.072,5319.5107142857105,17.0,9.0,1.0,22.0,8.0,A,90,0.0,9.0,C,1.0,22.320022,-43.959412
2.0,20.0,5345.522,5345.522,5323.25214285714,19.0,9.0,9.0,22.0,8.0,A,90,0.0,5.0,C,1.0,11.720021999999998,-25.599673
2.0,276.0,5347.106,5347.106,5325.12285714286,20.0,9.0,13.0,22.0,8.0,A,90,0.0,3.0,C,1.0,6.420022,-16.419804
2.0,148.0,5348.56,5348.56,5326.993571428571,21.0,9.0,17.0,22.0,8.0,A,90,0.0,1.0,C,1.0,1.1200219999999999,-7.239935
2.0,84.0,5350.628,5350.628,5328.8642857142895,22.0,9.0,21.0,22.0,8.0,D,90,0.0,0.0,C,0.0,1.49,-2.580756
2.0,180.0,5358.126,5358.126,5336.347142857139,26.0,9.0,37.0,22.0,7.0,A,150,9.0,0.0,B,1.0,26.909956,-41.309412
2.0,116.0,5360.072,5360.072,5338.21785714286,27.0,9.0,41.0,22.0,7.0,A,150,7.0,0.0,B,1.0,21.609956,-32.129542
2.0,372.0,5361.792,5361.792,5340.0885714285705,28.0,9.0,45.0,22.0,7.0,A,150,5.0,0.0,B,1.0,16.309956,-22.949672999999997
2.0,500.0,5364.59,5364.59,5341.95928571429,29.0,9.0,49.0,22.0,7.0,A,150,3.0,0.0,B,1.0,11.009956,-13.769803999999999
2.0,12.0,5365.58,5365.58,5343.83,30.0,9.0,53.0,22.0,7.0,A,150,1.0,0.0,B,1.0,5.709956,-4.5899350000000005
2.0,140.0,5367.066,5367.066,5345.70071428571,31.0,9.0,57.0,22.0,7.0,A,150,11.0,1.0,B,1.0,34.859956,-45.899345999999994
2.0,396.0,5369.062,5369.062,5347.571428571429,32.0,9.0,61.0,22.0,7.0,A,150,9.0,1.0,B,1.0,29.559956000000003,-36.719477
2.0,428.0,5377.972,5377.972,5353.4421428571395,34.0,9.0,4.0,22.0,8.0,B,90,0.0,8.0,C,1.0,19.670022,-39.369476999999996
2.0,108.0,5379.112,5379.112,5355.312857142861,35.0,9.0,8.0,22.0,8.0,B,90,0.0,6.0,C,1.0,14.370021999999999,-30.189607999999996
2.0,364.0,5380.638,5380.638,5357.183571428571,36.0,9.0,12.0,22.0,8.0,B,90,0.0,4.0,C,1.0,9.070022,-21.009738999999996
2.0,492.0,5382.776,5382.776,5359.05428571429,37.0,9.0,16.0,22.0,8.0,B,90,0.0,2.0,C,1.0,3.770022,-11.829868999999999
2.0,28.0,5384.45,5384.45,5360.925,38.0,9.0,20.0,22.0,8.0,B,90,0.0,0.0,C,1.0,-1.5299779999999998,-2.65
2.0,348.0,5389.818,5389.818,5366.53714285714,41.0,9.0,32.0,22.0,7.0,B,150,11.0,0.0,B,1.0,32.209956000000005,-50.489281
2.0,220.0,5392.154,5392.154,5368.407857142861,42.0,9.0,36.0,22.0,7.0,B,150,9.0,0.0,B,1.0,26.909956,-41.309412
2.0,60.0,5393.474,5393.474,5370.278571428571,43.0,9.0,40.0,22.0,7.0,B,150,7.0,0.0,B,1.0,21.609956,-32.129542
2.0,316.0,5395.04,5395.04,5372.149285714289,44.0,9.0,44.0,22.0,7.0,B,150,5.0,0.0,B,1.0,16.309956,-22.949672999999997
2.0,444.0,5397.4,5397.4,5374.02,45.0,9.0,48.0,22.0,7.0,B,150,3.0,0.0,B,1.0,11.009956,-13.769803999999999
2.0,380.0,5399.724,5399.724,5375.890714285711,46.0,9.0,52.0,22.0,7.0,B,150,1.0,0.0,B,1.0,5.709956,-4.5899350000000005
2.0,252.0,5401.234,5401.234,5377.761428571429,47.0,9.0,56.0,22.0,7.0,B,150,11.0,1.0,B,1.0,34.859956,-45.899345999999994
2.0,258.0,5404.298,5404.298,5379.63214285714,48.0,9.0,60.0,22.0,7.0,B,150,9.0,1.0,B,1.0,29.559956000000003,-36.719477
2.0,194.0,5410.604,5410.604,5385.225,50.0,9.0,2.0,22.0,8.0,B,90,0.0,9.0,C,1.0,22.320022,-43.959412
2.0,450.0,5411.916,5411.916,5387.09571428572,51.0,9.0,6.0,22.0,8.0,B,90,0.0,7.0,C,1.0,17.020022,-34.779542
2.0,34.0,5413.138,5413.138,5388.966428571429,52.0,9.0,10.0,22.0,8.0,B,90,0.0,5.0,C,1.0,11.720021999999998,-25.599673
2.0,290.0,5414.772,5414.772,5390.83714285714,53.0,9.0,14.0,22.0,8.0,B,90,0.0,3.0,C,1.0,6.420022,-16.419804
2.0,418.0,5416.734,5416.734,5392.70785714286,54.0,9.0,18.0,22.0,8.0,B,90,0.0,1.0,C,1.0,1.1200219999999999,-7.239935
2.0,18.0,5422.322,5422.322,5400.19071428572,58.0,9.0,34.0,22.0,7.0,B,150,10.0,0.0,B,1.0,29.559956000000003,-45.899345999999994
2.0,274.0,5424.38,5424.38,5424.897857142861,3.0,10.0,11.0,23.0,8.0,A,90,2.0,11.0,C,1.0,17.020022,-53.139281
2.0,402.0,5425.816,5425.816,5403.932142857139,60.0,9.0,42.0,22.0,7.0,B,150,6.0,0.0,B,1.0,18.959956000000002,-27.539607999999998
2.0,82.0,5427.162,5427.162,5405.80285714286,61.0,9.0,46.0,22.0,7.0,B,150,4.0,0.0,B,1.0,13.659956,-18.359738999999998
2.0,210.0,5429.678,5429.678,5432.3807142857195,7.0,10.0,27.0,23.0,8.0,A,90,2.0,3.0,C,1.0,-4.179978,-16.419804
2.0,50.0,5431.844,5431.844,5434.25142857143,8.0,10.0,31.0,23.0,8.0,A,90,2.0,1.0,C,1.0,-9.479978000000001,-7.239935
2.0,306.0,5433.282,5433.282,5436.12214285714,9.0,10.0,35.0,23.0,8.0,D,90,2.0,0.0,C,0.0,6.79,-11.760625
2.0,178.0,5434.844,5434.844,5437.99285714286,10.0,10.0,39.0,23.0,8.0,B,90,1.0,10.0,C,1.0,19.670022,-48.549346
2.0,434.0,5436.236,5436.236,5411.415,64.0,9.0,58.0,22.0,7.0,B,150,10.0,1.0,B,1.0,32.209956000000005,-41.309412
