Edge,Index,Detector wafer bond pad,DCXpos,DCypos,DTGrouptype,DTGroupindex,DTGoupsection,DTPadlabel,DTPadxpos,DTPadypos,DTPixelrow,DTPixelcolumn,DTPixelsection,DTPixelxcenter,DTPixelycenter,DTRawangle,DTActualangle,DTSignaldescription,BiasName,Bias line,SQUID,SQUID_PIN,Mux chip position,x,y
XAC,XAC014,7,30176.16,55334.25,ColumnPad,0,A,R08+,30246.158,57404.248,8,0,A,19670.022,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_7_+,2,19670.022,39369.477
XAC,XAC062,31,25256.16,55334.25,ColumnPad,1,A,R08+,25326.158,57404.248,8,1,A,14370.022,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_31_+,2,14370.022,39369.477
XAC,XAC110,55,19956.16,55334.25,ColumnPad,2,A,R08+,20026.158,57404.248,8,2,A,9070.022,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_55_+,2,9070.022,39369.477
XAC,XAC158,79,14656.16,55334.25,ColumnPad,3,A,R08+,14726.158,57404.248,8,3,A,3770.022,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_05,SQ_05_Ch_15_+,3,3770.022,39369.477
XAC,XAC206,103,9356.16,55334.25,ColumnPad,4,A,R08+,9426.158,57404.248,8,4,A,-1529.978,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_55_+,4,-1529.978,39369.477
XAC,XAC254,127,4056.16,55334.25,ColumnPad,5,A,R08+,4126.158,57404.248,8,5,A,-6829.978,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_15_+,1,-6829.978,39369.477
XAC,XAC302,151,-1243.84,55334.25,ColumnPad,6,A,R08+,-1173.842,57404.248,8,6,A,-12129.978,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_39_+,1,-12129.978,39369.477
XAC,XAC350,175,-6543.84,55334.25,ColumnPad,7,A,R08+,-6473.842,57404.248,8,7,A,-17429.978,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_63_+,1,-17429.978,39369.477
XAC,XAC398,199,-11843.84,55334.25,ColumnPad,8,A,R08+,-11773.842,57404.248,8,8,A,-22729.978,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_23_+,4,-22729.978,39369.477
XAC,XAC446,223,-17143.84,55334.25,ColumnPad,9,A,R08+,-17073.842,57404.248,8,9,A,-28029.978,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_03,SQ_03_Ch_63_+,5,-28029.978,39369.477
XAC,XAC494,247,-22443.84,55334.25,ColumnPad,10,A,R08+,-22373.842,57404.248,8,10,A,-33329.978,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_23_+,0,-33329.978,39369.477
XAC,XAC542,271,-27743.84,55334.25,ColumnPad,11,A,R08+,-27673.842,57404.248,8,11,A,-38629.978,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_47_+,0,-38629.978,39369.477
XBC,XBC 14.00,7,32832.79,-53800.45,ColumnPad,0,B,R08+,34590.458,-54896.066,8,0,B,24259.956,-36719.477,157.5,157.5,150ghz,LRNY_B2,8,SQ_24,SQ_24_Ch_7_+,24,24259.956,-36719.477
XBC,XBC 62.00,31,35292.79,-49539.6,ColumnPad,1,B,R08+,37050.458,-50635.221,8,1,B,26909.956,-32129.542,112.5,112.5,150ghz,LRNY_B2,8,SQ_24,SQ_24_Ch_31_+,24,26909.956,-32129.542
XBC,XBC 110.00,55,37942.79,-44949.67,ColumnPad,2,B,R08+,39700.458,-46045.286,8,2,B,29559.956,-27539.608,157.5,157.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_23_+,19,29559.956,-27539.608
XBC,XBC 158.00,79,40592.79,-40359.73,ColumnPad,3,B,R08+,42350.458,-41455.351,8,3,B,32209.956,-22949.673,112.5,112.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_47_+,19,32209.956,-22949.673
XBC,XBC 206.00,103,43242.79,-35769.8,ColumnPad,4,B,R08+,45000.458,-36865.417,8,4,B,34859.956,-18359.739,157.5,157.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_7_+,18,34859.956,-18359.739
XBC,XBC 254.00,127,45892.79,-31179.86,ColumnPad,5,B,R08+,47650.458,-32275.482,8,5,B,37509.956,-13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_31_+,18,37509.956,-13769.804
XBC,XBC 302.00,151,48542.79,-26589.93,ColumnPad,6,B,R08+,50300.458,-27685.547,8,6,B,40159.956,-9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_55_+,18,40159.956,-9179.869
XBC,XBC 350.00,175,51192.79,-21999.99,ColumnPad,7,B,R08+,52950.458,-23095.613,8,7,B,42809.956,-4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_15_+,17,42809.956,-4589.935
XBC,XBC 398.00,199,53842.79,-17410.06,ColumnPad,8,B,R08+,55600.458,-18505.678,8,8,B,45459.956,0,157.5,157.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_39_+,17,45459.956,0
XBC,XBC 446.00,223,56492.79,-12820.12,ColumnPad,9,B,R08+,58250.458,-13915.743,8,9,B,48109.956,4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_63_+,17,48109.956,4589.935
XBC,XBC 494.00,247,59142.79,-8230.19,ColumnPad,10,B,R08+,60900.458,-9325.809,8,10,B,50759.956,9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_23_+,16,50759.956,9179.869
XBC,XBC 542.00,271,61792.79,-3640.25,ColumnPad,11,B,R08+,63550.458,-4735.874,8,11,B,53409.956,13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_47_+,16,53409.956,13769.804
XCC,XCC014,7,-63008.95,-1533.8,ColumnPad,0,C,R08+,-64836.616,-2508.183,8,0,C,-43929.978,-2650,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_7_+,15,-43929.978,-2650
XCC,XCC062,31,-60548.95,-5794.65,ColumnPad,1,C,R08+,-62376.616,-6769.028,8,1,C,-41279.978,-7239.935,112.5,-7.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_31_+,15,-41279.978,-7239.935
XCC,XCC110,55,-57898.95,-10384.58,ColumnPad,2,C,R08+,-59726.616,-11358.962,8,2,C,-38629.978,-11829.869,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_55_+,15,-38629.978,-11829.869
XCC,XCC158,79,-55248.95,-14974.52,ColumnPad,3,C,R08+,-57076.616,-15948.897,8,3,C,-35979.978,-16419.804,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_15_+,14,-35979.978,-16419.804
XCC,XCC206,103,-52598.95,-19564.45,ColumnPad,4,C,R08+,-54426.616,-20538.832,8,4,C,-33329.978,-21009.739,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_39_+,14,-33329.978,-21009.739
XCC,XCC254,127,-49948.95,-24154.39,ColumnPad,5,C,R08+,-51776.616,-25128.766,8,5,C,-30679.978,-25599.673,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_63_+,14,-30679.978,-25599.673
XCC,XCC302,151,-47298.95,-28744.32,ColumnPad,6,C,R08+,-49126.616,-29718.701,8,6,C,-28029.978,-30189.608,157.5,37.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_23_+,21,-28029.978,-30189.608
XCC,XCC350,175,-44648.95,-33334.26,ColumnPad,7,C,R08+,-46476.616,-34308.636,8,7,C,-25379.978,-34779.542,112.5,-7.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_47_+,21,-25379.978,-34779.542
XCC,XCC398,199,-41998.95,-37924.19,ColumnPad,8,C,R08+,-43826.616,-38898.57,8,8,C,-22729.978,-39369.477,157.5,37.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_7_+,20,-22729.978,-39369.477
XCC,XCC446,223,-39348.95,-42514.13,ColumnPad,9,C,R08+,-41176.616,-43488.505,8,9,C,-20079.978,-43959.412,112.5,-7.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_31_+,20,-20079.978,-43959.412
XCC,XCC494,247,-36698.95,-47104.06,ColumnPad,10,C,R08+,-38526.616,-48078.44,8,10,C,-17429.978,-48549.346,157.5,37.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_55_+,20,-17429.978,-48549.346
XCC,XCC542,271,-34048.95,-51694,ColumnPad,11,C,R08+,-35876.616,-52668.374,8,11,C,-14779.978,-53139.281,112.5,-7.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_47_+,22,-14779.978,-53139.281
XAC,XAC015,,30176.16,55334.25,ColumnPad,0,A,R08-,30176.158,56984.248,8,0,A,19670.022,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_7_-,2,19670.022,39369.477
XAC,XAC063,,25256.16,55334.25,ColumnPad,1,A,R08-,25256.158,56984.248,8,1,A,14370.022,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_31_-,2,14370.022,39369.477
XAC,XAC111,,19956.16,55334.25,ColumnPad,2,A,R08-,19956.158,56984.248,8,2,A,9070.022,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_55_-,2,9070.022,39369.477
XAC,XAC159,,14656.16,55334.25,ColumnPad,3,A,R08-,14656.158,56984.248,8,3,A,3770.022,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_05,SQ_05_Ch_15_-,3,3770.022,39369.477
XAC,XAC207,,9356.16,55334.25,ColumnPad,4,A,R08-,9356.158,56984.248,8,4,A,-1529.978,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_55_-,4,-1529.978,39369.477
XAC,XAC255,,4056.16,55334.25,ColumnPad,5,A,R08-,4056.158,56984.248,8,5,A,-6829.978,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_15_-,1,-6829.978,39369.477
XAC,XAC303,,-1243.84,55334.25,ColumnPad,6,A,R08-,-1243.842,56984.248,8,6,A,-12129.978,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_39_-,1,-12129.978,39369.477
XAC,XAC351,,-6543.84,55334.25,ColumnPad,7,A,R08-,-6543.842,56984.248,8,7,A,-17429.978,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_63_-,1,-17429.978,39369.477
XAC,XAC399,,-11843.84,55334.25,ColumnPad,8,A,R08-,-11843.842,56984.248,8,8,A,-22729.978,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_23_-,4,-22729.978,39369.477
XAC,XAC447,,-17143.84,55334.25,ColumnPad,9,A,R08-,-17143.842,56984.248,8,9,A,-28029.978,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_03,SQ_03_Ch_63_-,5,-28029.978,39369.477
XAC,XAC495,,-22443.84,55334.25,ColumnPad,10,A,R08-,-22443.842,56984.248,8,10,A,-33329.978,39369.477,157.5,277.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_23_-,0,-33329.978,39369.477
XAC,XAC543,,-27743.84,55334.25,ColumnPad,11,A,R08-,-27743.842,56984.248,8,11,A,-38629.978,39369.477,112.5,232.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_47_-,0,-38629.978,39369.477
XBC,XBC 15.00,,32832.79,-53800.45,ColumnPad,0,B,R08-,34261.728,-54625.444,8,0,B,24259.956,-36719.477,157.5,157.5,150ghz,LRNY_B2,8,SQ_24,SQ_24_Ch_7_-,24,24259.956,-36719.477
XBC,XBC 63.00,,35292.79,-49539.6,ColumnPad,1,B,R08-,36721.728,-50364.599,8,1,B,26909.956,-32129.542,112.5,112.5,150ghz,LRNY_B2,8,SQ_24,SQ_24_Ch_31_-,24,26909.956,-32129.542
XBC,XBC 111.00,,37942.79,-44949.67,ColumnPad,2,B,R08-,39371.728,-45774.664,8,2,B,29559.956,-27539.608,157.5,157.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_23_-,19,29559.956,-27539.608
XBC,XBC 159.00,,40592.79,-40359.73,ColumnPad,3,B,R08-,42021.728,-41184.73,8,3,B,32209.956,-22949.673,112.5,112.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_47_-,19,32209.956,-22949.673
XBC,XBC 207.00,,43242.79,-35769.8,ColumnPad,4,B,R08-,44671.728,-36594.795,8,4,B,34859.956,-18359.739,157.5,157.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_7_-,18,34859.956,-18359.739
XBC,XBC 255.00,,45892.79,-31179.86,ColumnPad,5,B,R08-,47321.728,-32004.86,8,5,B,37509.956,-13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_31_-,18,37509.956,-13769.804
XBC,XBC 303.00,,48542.79,-26589.93,ColumnPad,6,B,R08-,49971.728,-27414.926,8,6,B,40159.956,-9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_55_-,18,40159.956,-9179.869
XBC,XBC 351.00,,51192.79,-21999.99,ColumnPad,7,B,R08-,52621.728,-22824.991,8,7,B,42809.956,-4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_15_-,17,42809.956,-4589.935
XBC,XBC 399.00,,53842.79,-17410.06,ColumnPad,8,B,R08-,55271.728,-18235.056,8,8,B,45459.956,0,157.5,157.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_39_-,17,45459.956,0
XBC,XBC 447.00,,56492.79,-12820.12,ColumnPad,9,B,R08-,57921.728,-13645.122,8,9,B,48109.956,4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_63_-,17,48109.956,4589.935
XBC,XBC 495.00,,59142.79,-8230.19,ColumnPad,10,B,R08-,60571.728,-9055.187,8,10,B,50759.956,9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_23_-,16,50759.956,9179.869
XBC,XBC 543.00,,61792.79,-3640.25,ColumnPad,11,B,R08-,63221.728,-4465.252,8,11,B,53409.956,13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_47_-,16,53409.956,13769.804
XCC,XCC015,,-63008.95,-1533.8,ColumnPad,0,C,R08-,-64437.886,-2358.805,8,0,C,-43929.978,-2650,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_7_-,15,-43929.978,-2650
XCC,XCC063,,-60548.95,-5794.65,ColumnPad,1,C,R08-,-61977.886,-6619.65,8,1,C,-41279.978,-7239.935,112.5,-7.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_31_-,15,-41279.978,-7239.935
XCC,XCC111,,-57898.95,-10384.58,ColumnPad,2,C,R08-,-59327.886,-11209.584,8,2,C,-38629.978,-11829.869,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_55_-,15,-38629.978,-11829.869
XCC,XCC159,,-55248.95,-14974.52,ColumnPad,3,C,R08-,-56677.886,-15799.519,8,3,C,-35979.978,-16419.804,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_15_-,14,-35979.978,-16419.804
XCC,XCC207,,-52598.95,-19564.45,ColumnPad,4,C,R08-,-54027.886,-20389.453,8,4,C,-33329.978,-21009.739,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_39_-,14,-33329.978,-21009.739
XCC,XCC255,,-49948.95,-24154.39,ColumnPad,5,C,R08-,-51377.886,-24979.388,8,5,C,-30679.978,-25599.673,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_63_-,14,-30679.978,-25599.673
XCC,XCC303,,-47298.95,-28744.32,ColumnPad,6,C,R08-,-48727.886,-29569.323,8,6,C,-28029.978,-30189.608,157.5,37.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_23_-,21,-28029.978,-30189.608
XCC,XCC351,,-44648.95,-33334.26,ColumnPad,7,C,R08-,-46077.886,-34159.257,8,7,C,-25379.978,-34779.542,112.5,-7.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_47_-,21,-25379.978,-34779.542
XCC,XCC399,,-41998.95,-37924.19,ColumnPad,8,C,R08-,-43427.886,-38749.192,8,8,C,-22729.978,-39369.477,157.5,37.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_7_-,20,-22729.978,-39369.477
XCC,XCC447,,-39348.95,-42514.13,ColumnPad,9,C,R08-,-40777.886,-43339.127,8,9,C,-20079.978,-43959.412,112.5,-7.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_31_-,20,-20079.978,-43959.412
XCC,XCC495,,-36698.95,-47104.06,ColumnPad,10,C,R08-,-38127.886,-47929.061,8,10,C,-17429.978,-48549.346,157.5,37.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_55_-,20,-17429.978,-48549.346
XCC,XCC543,,-34048.95,-51694,ColumnPad,11,C,R08-,-35477.886,-52518.996,8,11,C,-14779.978,-53139.281,112.5,-7.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_47_-,22,-14779.978,-53139.281
XAC,XAC018,9,29896.16,55334.25,ColumnPad,0,A,R07+,29966.158,57404.248,7,0,A,17020.022,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_9_+,2,17020.022,34779.542
XAC,XAC066,33,24976.16,55334.25,ColumnPad,1,A,R07+,25046.158,57404.248,7,1,A,11720.022,34779.542,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_33_+,2,11720.022,34779.542
XAC,XAC114,57,19676.16,55334.25,ColumnPad,2,A,R07+,19746.158,57404.248,7,2,A,6420.022,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_57_+,2,6420.022,34779.542
XAC,XAC162,81,14376.16,55334.25,ColumnPad,3,A,R07+,14446.158,57404.248,7,3,A,1120.022,34779.542,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_33_+,4,1120.022,34779.542
XAC,XAC210,105,9076.16,55334.25,ColumnPad,4,A,R07+,9146.158,57404.248,7,4,A,-4179.978,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_57_+,4,-4179.978,34779.542
XAC,XAC258,129,3776.16,55334.25,ColumnPad,5,A,R07+,3846.158,57404.248,7,5,A,-9479.978,34779.542,157.5,277.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_17_+,1,-9479.978,34779.542
XAC,XAC306,153,-1523.84,55334.25,ColumnPad,6,A,R07+,-1453.842,57404.248,7,6,A,-14779.978,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_01,SQ_01_Ch_41_+,1,-14779.978,34779.542
XAC,XAC354,177,-6823.84,55334.25,ColumnPad,7,A,R07+,-6753.842,57404.248,7,7,A,-20079.978,34779.542,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_1_+,4,-20079.978,34779.542
XAC,XAC402,201,-12123.84,55334.25,ColumnPad,8,A,R07+,-12053.842,57404.248,7,8,A,-25379.978,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_25_+,4,-25379.978,34779.542
XAC,XAC450,225,-17423.84,55334.25,ColumnPad,9,A,R07+,-17353.842,57404.248,7,9,A,-30679.978,34779.542,157.5,277.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_1_+,0,-30679.978,34779.542
XAC,XAC498,249,-22723.84,55334.25,ColumnPad,10,A,R07+,-22653.842,57404.248,7,10,A,-35979.978,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_25_+,0,-35979.978,34779.542
XAC,XAC546,273,-28023.84,55334.25,ColumnPad,11,A,R07+,-27953.842,57404.248,7,11,A,-41279.978,34779.542,157.5,277.5,150ghz,UNY_B2,4,SQ_00,SQ_00_Ch_49_+,0,-41279.978,34779.542
XBC,XBC 18.00,9,32972.79,-53557.96,ColumnPad,0,B,R07+,34730.458,-54653.578,7,0,B,21609.956,-32129.542,112.5,112.5,150ghz,LRNY_B2,8,SQ_24,SQ_24_Ch_9_+,24,21609.956,-32129.542
XBC,XBC 66.00,33,35432.79,-49297.11,ColumnPad,1,B,R07+,37190.458,-50392.734,7,1,B,24259.956,-27539.608,157.5,157.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_1_+,19,24259.956,-27539.608
XBC,XBC 114.00,57,38082.79,-44707.18,ColumnPad,2,B,R07+,39840.458,-45802.799,7,2,B,26909.956,-22949.673,112.5,112.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_25_+,19,26909.956,-22949.673
XBC,XBC 162.00,81,40732.79,-40117.24,ColumnPad,3,B,R07+,42490.458,-41212.864,7,3,B,29559.956,-18359.739,157.5,157.5,150ghz,LRNY_B2,8,SQ_20,SQ_20_Ch_49_+,19,29559.956,-18359.739
XBC,XBC 210.00,105,43382.79,-35527.31,ColumnPad,4,B,R07+,45140.458,-36622.93,7,4,B,32209.956,-13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_9_+,18,32209.956,-13769.804
XBC,XBC 258.00,129,46032.79,-30937.38,ColumnPad,5,B,R07+,47790.458,-32032.995,7,5,B,34859.956,-9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_33_+,18,34859.956,-9179.869
XBC,XBC 306.00,153,48682.79,-26347.44,ColumnPad,6,B,R07+,50440.458,-27443.06,7,6,B,37509.956,-4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_21,SQ_21_Ch_57_+,18,37509.956,-4589.935
XBC,XBC 354.00,177,51332.79,-21757.51,ColumnPad,7,B,R07+,53090.458,-22853.126,7,7,B,40159.956,0,157.5,157.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_17_+,17,40159.956,0
XBC,XBC 402.00,201,53982.79,-17167.57,ColumnPad,8,B,R07+,55740.458,-18263.191,7,8,B,42809.956,4589.935,112.5,112.5,150ghz,LRNY_B2,8,SQ_17,SQ_17_Ch_41_+,17,42809.956,4589.935
XBC,XBC 450.00,225,56632.79,-12577.64,ColumnPad,9,B,R07+,58390.458,-13673.256,7,9,B,45459.956,9179.869,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_1_+,16,45459.956,9179.869
XBC,XBC 498.00,249,59282.79,-7987.7,ColumnPad,10,B,R07+,61040.458,-9083.322,7,10,B,48109.956,13769.804,112.5,112.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_25_+,16,48109.956,13769.804
XBC,XBC 546.00,273,61932.79,-3397.77,ColumnPad,11,B,R07+,63690.458,-4493.387,7,11,B,50759.956,18359.739,157.5,157.5,150ghz,LRNY_B2,8,SQ_16,SQ_16_Ch_49_+,16,50759.956,18359.739
XCC,XCC018,9,-62868.95,-1776.29,ColumnPad,0,C,R07+,-64696.616,-2750.67,7,0,C,-38629.978,-2650,112.5,-7.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_9_+,15,-38629.978,-2650
XCC,XCC066,33,-60408.95,-6037.14,ColumnPad,1,C,R07+,-62236.616,-7011.515,7,1,C,-35979.978,-7239.935,157.5,37.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_33_+,15,-35979.978,-7239.935
XCC,XCC114,57,-57758.95,-10627.07,ColumnPad,2,C,R07+,-59586.616,-11601.449,7,2,C,-33329.978,-11829.869,112.5,-7.5,150ghz,LLNY_B2,6,SQ_15,SQ_15_Ch_57_+,15,-33329.978,-11829.869
XCC,XCC162,81,-55108.95,-15217.01,ColumnPad,3,C,R07+,-56936.616,-16191.384,7,3,C,-30679.978,-16419.804,157.5,37.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_17_+,14,-30679.978,-16419.804
XCC,XCC210,105,-52458.95,-19806.94,ColumnPad,4,C,R07+,-54286.616,-20781.319,7,4,C,-28029.978,-21009.739,112.5,-7.5,150ghz,LLNY_B2,6,SQ_14,SQ_14_Ch_41_+,14,-28029.978,-21009.739
XCC,XCC258,129,-49808.95,-24396.87,ColumnPad,5,C,R07+,-51636.616,-25371.253,7,5,C,-25379.978,-25599.673,157.5,37.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_1_+,21,-25379.978,-25599.673
XCC,XCC306,153,-47158.95,-28986.81,ColumnPad,6,C,R07+,-48986.616,-29961.188,7,6,C,-22729.978,-30189.608,112.5,-7.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_25_+,21,-22729.978,-30189.608
XCC,XCC354,177,-44508.95,-33576.74,ColumnPad,7,C,R07+,-46336.616,-34551.123,7,7,C,-20079.978,-34779.542,157.5,37.5,150ghz,LLNY_B2,6,SQ_18,SQ_18_Ch_49_+,21,-20079.978,-34779.542
XCC,XCC402,201,-41858.95,-38166.68,ColumnPad,8,C,R07+,-43686.616,-39141.057,7,8,C,-17429.978,-39369.477,112.5,-7.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_9_+,20,-17429.978,-39369.477
XCC,XCC450,225,-39208.95,-42756.61,ColumnPad,9,C,R07+,-41036.616,-43730.992,7,9,C,-14779.978,-43959.412,157.5,37.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_33_+,20,-14779.978,-43959.412
XCC,XCC498,249,-36558.95,-47346.55,ColumnPad,10,C,R07+,-38386.616,-48320.927,7,10,C,-12129.978,-48549.346,112.5,-7.5,150ghz,LLNY_B2,6,SQ_19,SQ_19_Ch_57_+,20,-12129.978,-48549.346
XCC,XCC546,273,-33908.95,-51936.48,ColumnPad,11,C,R07+,-35736.616,-52910.861,7,11,C,-9479.978,-53139.281,157.5,37.5,150ghz,LLNY_B2,6,SQ_22,SQ_22_Ch_49_+,22,-9479.978,-53139.281
XAC,XAC019,,29896.16,55334.25,ColumnPad,0,A,R07-,29896.158,56984.248,7,0,A,17020.022,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_9_-,2,17020.022,34779.542
XAC,XAC067,,24976.16,55334.25,ColumnPad,1,A,R07-,24976.158,56984.248,7,1,A,11720.022,34779.542,157.5,277.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_33_-,2,11720.022,34779.542
XAC,XAC115,,19676.16,55334.25,ColumnPad,2,A,R07-,19676.158,56984.248,7,2,A,6420.022,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_02,SQ_02_Ch_57_-,2,6420.022,34779.542
XAC,XAC163,,14376.16,55334.25,ColumnPad,3,A,R07-,14376.158,56984.248,7,3,A,1120.022,34779.542,157.5,277.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_33_-,4,1120.022,34779.542
XAC,XAC211,,9076.16,55334.25,ColumnPad,4,A,R07-,9076.158,56984.248,7,4,A,-4179.978,34779.542,112.5,232.5,150ghz,UNY_B2,4,SQ_04,SQ_04_Ch_57_-,4,-4179.978,34779.542
